RR,Ntm,Ftm,Cellsize,Na1,Nt1,Nt2,Fa1,Ft1,Ft2,NCR,NucI,NucRR,NucNtm,Activation,Donor,Gender
0.922518663,799.2838359,158.8322791,450,81.15710383,289.435585,2879.73739,95.63560793,54.19356472,2385.618589,0.149425287,750.0788212,0.915895012,737.86,1,2,1
0.940184661,446.9796917,265.9294124,1006.5,82.53809354,253.2707182,1447.418279,89.16226045,91.64597805,1788.554242,0.546082949,415.269361,0.942158377,476.3681073,1,2,1
0.944759769,448.8532682,473.0427892,391.5,85.62610726,275.6760405,1554.773026,88.6859997,175.8283005,2782.72061,0.175675676,437.8403711,0.945928456,491.2260536,1,2,1
0.914318657,577.6454397,187.6872303,768,83.12426343,265.5586853,2089.932638,93.52839083,60.21781085,2137.29141,0.193473193,537.5212163,0.920106992,662.2890625,1,2,1
0.821941733,819.3985254,263.1900751,579,79.19399765,283.00855,3154.942364,91.8626853,84.20940539,2279.416688,0.032085561,808.7615723,0.822185539,655.3626943,1,2,1
0.906322154,851.550991,231.4014729,523.5,81.05668146,303.8207364,2969.953837,92.19426702,72.96648123,2216.546449,0.070552147,823.9951519,0.903205994,835.9942693,1,2,1
0.856122422,677.013196,295.2384176,543,83.02716714,284.9665079,2439.773425,90.51929917,90.79182108,2267.589865,0.448,596.2277867,0.874750112,540.8066298,1,2,1
0.90175525,723.9222862,230.6181682,298.5,82.17131832,284.263856,2665.409877,92.70045812,85.35661159,1980.533463,0.150289017,704.5103502,0.891090714,587.1155779,1,2,1
0.841731825,502.5091814,210.1077996,163.5,85.78672264,270.2065765,1960.071234,91.87041151,66.88551555,1922.627212,0.12371134,500.0682337,0.842117586,672.9449541,1,2,1
0.826847334,485.5952849,208.2812008,97.5,85.11908524,263.2601307,1898.981298,92.71724461,70.29062412,1966.717586,0.203703704,476.5211332,0.81950521,573.2615385,1,2,1
0.797277512,509.977931,221.0111374,264,85.5831244,255.7644174,2086.785282,91.70511585,74.83474247,1818.687664,0.205479452,502.2328665,0.797426472,451.6875,1,2,1
0.875374693,538.5285811,250.7958207,159,85.65062824,287.7770523,2092.751542,92.22267104,88.56747201,2188.913202,0.092783505,531.3901943,0.868768546,569.3679245,1,2,1
0.958232837,629.3513995,346.3087207,732,82.60242945,283.3089686,2192.522886,88.89739246,121.4700222,2194.882181,0.025210084,630.441035,0.957647845,677.9118852,1,2,1
0.800859474,491.1385556,211.6325122,220.5,86.64778022,260.8866511,2070.917264,92.94141498,77.82647621,2063.639161,0.113636364,485.9332296,0.80541717,476.4217687,1,2,1
0.943600927,547.4445968,483.0554675,604.5,82.85847929,279.3430749,1838.420517,88.3560083,194.5801004,2665.157998,0.375426621,526.4192586,0.937257012,475.3796526,1,2,1
0.87831874,517.8936979,235.8602666,247.5,84.23006217,278.7511942,1873.794115,92.44940637,87.9862121,2062.53345,0.231343284,495.0661196,0.869085969,475.3333333,1,2,1
0.870883923,363.4071384,51.97053994,94.5,80.74954987,213.0656386,1007.740801,99.25148053,32.37388616,2644.951131,0.75,364.7035109,0.869770206,478.4285714,1,2,1
0.90715952,420.8978889,65.17102328,76.5,87.18276378,275.7775225,1493.053311,97.81896505,31.38036463,1676.748067,0.214285714,410.9835669,0.903864536,468.3137255,1,2,1
0.916185473,449.3311948,112.6980707,168,82.71613708,253.9601509,1433.23565,96.524087,46.83609763,1879.998798,0.12,443.7014155,0.918101895,641.6875,1,2,1
1.024046493,542.713501,246.4084603,112,87.08723969,300.6391992,2213.662773,92.75358582,79.88598524,2375.312849,3.48,526.5223659,0.902900454,273.0089286,1,5,0
1.000318564,537.3130493,316.403805,1294,87.23612989,306.1806674,2141.066903,89.91650144,112.019373,2139.472438,0.136084284,539.5726927,0.907985824,461.6236476,1,5,0
1.03702451,549.8181936,192.9144796,220,85.1855961,288.1711162,2088.084903,93.63878377,56.55813408,2205.050049,0.419354839,551.9955041,0.947723999,422.7,1,5,0
0.957936953,602.8358298,284.6532037,238,83.06545786,288.4076983,2160.410901,90.90563933,94.55434779,2194.159277,0.43373494,606.6887341,0.844156383,422.4243697,1,5,0
1.025241412,563.0523922,314.8365527,268,85.88497312,310.0346419,2123.921838,90.22526272,107.7534858,2258.28847,0.170305677,568.8722029,0.936765918,541.0335821,1,5,0
1.039490809,596.8299846,260.8113098,129,84.33570414,302.7969984,2198.242944,90.81038971,91.95140915,1942.119019,0.402173913,601.6761186,0.940807105,424.2945736,1,5,0
0.973780249,562.9056053,287.4786143,419,84.93199008,286.3252796,2134.635654,90.422949,95.96666052,2108.598073,0.611538462,536.6741436,0.905602564,644.097852,1,5,0
0.950848702,553.2223416,331.5361717,270,83.90280207,260.0244191,2087.129628,87.84182365,103.6336076,1975.595086,3.909090909,556.4137255,0.617714508,299.8111111,1,5,0
0.973873786,534.2465491,333.7587422,723,86.92188939,298.1670189,2116.526116,89.57544849,117.1071687,2206.050845,1.019553073,499.625314,0.890452503,583.5255878,1,5,0
0.991749606,576.339951,241.6776823,558,84.59879996,292.1053901,2150.598181,92.09587917,76.95571335,2188.034926,0.17721519,588.3428331,0.895738275,515.6182796,1,5,0
0.934824535,571.7227676,219.7101707,169,83.53028619,278.1848722,2077.334156,92.97571497,65.52118567,2285.857202,0.352,573.8246532,0.813107711,472.739645,1,5,0
0.967664114,508.6541595,296.0138963,93,86.87890336,290.7075166,1975.656208,90.25428443,98.20379665,2138.753275,0.603448276,507.9288553,0.873913082,369.9784946,1,5,0
1.000786258,507.5658788,224.8511176,459,87.57893001,297.8481832,2012.282313,92.92298389,73.57400597,2223.670832,0.395136778,517.3409723,0.891977839,452.4705882,1,5,0
0.968407814,605.3329708,286.9995574,334,83.78042658,298.4290838,2206.2442,90.54028578,89.28333255,2212.625567,0.063694268,606.6840096,0.878971075,697.3413174,1,5,0
1.0045003,525.0573595,282.9475319,322,86.91277113,292.5186521,2087.30853,90.36169227,101.6558525,2002.574386,0.098976109,526.6947733,0.899998764,619.826087,1,5,0
1.03557238,521.7679904,290.147244,419,87.72632919,305.0212812,2082.454663,90.50596751,110.279886,2015.819141,0.995238095,492.2489013,0.950231265,674.9928401,1,5,0
0.94531139,569.4776075,282.9619789,551,84.88523621,292.2419779,2143.536456,90.99726719,88.75345884,2261.872291,0.213656388,566.5253629,0.863743745,459.5154265,1,5,0
1.031630939,545.0520502,309.4505991,570,86.21526759,297.3993667,2109.568208,90.66392506,116.2674688,2204.522307,0.619318182,534.822398,0.942604383,559.5105263,1,5,0
0.963192636,545.4733916,198.6740286,473,85.71748362,288.0843103,2118.570279,93.51732889,70.18889959,2067.758465,0.131578947,538.4067219,0.881894772,319.8350951,1,5,0
0.834389373,591.263654,183.5392872,490,83.71074965,288.258311,2166.0723,94.09232854,56.44857483,2222.465387,0.183574879,590.4396248,0.753020963,330.9326531,1,5,0
0.904814782,629.0239147,242.1563914,249,81.28892283,282.2366086,2148.261657,91.82936827,76.08326091,2114.384381,0.310526316,603.3782162,0.83203543,387.1044177,1,5,0
1.004262969,546.822019,229.0556208,627,86.34631231,296.989268,2140.640229,91.66165317,76.26670039,2125.018924,1.393129771,471.4740074,0.858650642,386.0590112,1,5,0
1.005203224,530.9818148,171.1838708,218,86.63354932,299.500659,2062.04399,94.37689145,69.07437102,2070.480403,1.564705882,483.5711667,0.937598741,333.4862385,1,5,0
0.974813698,545.9282819,239.3154239,438,86.23121052,291.4073217,2157.228996,92.39839809,83.43644981,2128.461077,0.216666667,539.1421767,0.89551097,613.1324201,1,5,0
1.019403868,586.5353827,294.4463292,574,84.68580416,302.9939624,2173.803226,90.90142284,109.3548717,2139.517941,0.435,569.7252248,0.926992709,426.8658537,1,5,0
1.001107975,558.4665179,270.307208,132,85.68887847,291.1747635,2184.907634,90.99729322,103.3165423,1963.721514,0.245283019,555.6426133,0.911679341,555.6666667,1,5,0
0.947314724,540.3519449,272.5163012,318,86.81895796,297.3175624,2155.301504,91.23855672,80.89772563,2278.496608,0.297959184,537.0976099,0.867707772,560.3301887,1,5,0
1.01642412,559.2365176,301.3531576,539,86.13421715,308.0748076,2114.622574,89.97245255,107.1419756,2057.525977,0.067326733,565.5216927,0.922500371,503.7384045,1,5,0
0.99947975,604.0873109,294.0216959,589,83.76976575,311.2602281,2134.073607,90.18984215,101.8374222,2076.011559,0.74260355,579.3263582,0.892866778,445.524618,1,5,0
0.997383102,548.9009698,208.1699572,407,86.96610223,305.8734027,2202.67548,93.89298105,70.55603766,2325.675613,1.408284024,523.2709097,0.916839052,303.7248157,1,5,0
0.897447694,568.6750487,182.4678113,377,83.99480101,274.6286242,2135.355544,93.93039918,56.20130171,2145.055286,0.55785124,559.207308,0.844345704,449.4588859,1,5,0
1.013583003,558.5770651,221.5129992,715,85.75794716,302.9923825,2123.62247,93.09018109,74.2552864,2226.38776,0.444444444,552.3190047,0.908659875,379.5020979,1,5,0
0.949951551,531.5223704,260.8520245,491,86.3981286,288.0966302,2094.11519,91.60421276,84.60636592,2199.798262,0.520123839,508.4694614,0.878124532,578.5295316,1,5,0
1.019787939,525.7442042,202.5377455,1588,87.02606897,298.3778946,2091.898668,93.11537547,85.69206419,1972.643928,0.131054131,521.6289109,0.919361948,314.2285894,1,5,0
0.974699773,596.141675,261.5485483,502,84.65761545,304.3721851,2217.650821,91.48054162,84.260921,2162.921374,0.9609375,556.2221443,0.898582732,613.7191235,1,5,0
0.984604044,597.1290939,299.9876005,185,84.21308003,301.3537246,2184.597715,89.86338361,94.61701981,2149.4582,0.241610738,582.7310822,0.899341378,600.2378378,1,5,0
0.971041643,559.3026559,233.8144977,358,85.70482845,303.7645279,2102.333517,92.3091716,69.29012337,2206.269389,0.536480687,531.3198704,0.898220927,638.1759777,1,5,0
0.933314095,534.9662169,225.7329598,435,86.0530137,288.5876535,2075.38101,92.66294607,70.84040453,2189.947465,1.111650485,494.5799019,0.875075637,505.1241379,1,5,0
1.009910631,544.6952547,212.3216909,799,85.91134826,296.565947,2083.840549,93.36331643,71.67833879,2211.229438,1.043478261,526.3510717,0.926553477,293.1764706,1,5,0
0.955346113,598.2355095,256.0449349,233,84.44885013,308.9954356,2181.60924,91.25297748,80.79015864,2102.348795,1.532608696,567.0195121,0.890577348,524.0128755,1,5,0
0.986711193,579.3341727,246.6143668,94,85.3842514,310.6283277,2159.799995,92.07665144,84.63284536,2138.690566,0.342857143,582.6316665,0.901566029,746.9893617,1,5,0
0.983986774,582.6922212,241.5586887,458,84.31490567,296.7189778,2133.913167,92.20693788,81.67448392,2133.25897,1.336734694,547.0204248,0.912668571,508.2270742,1,5,0
0.920735722,577.8643323,210.3702604,57,84.75288436,294.6593229,2174.11354,93.55115891,67.92278267,2281.026769,0.676470588,584.1473274,0.810419598,326,1,5,0
0.944779541,540.6029199,208.3677618,641,85.98576331,286.6715541,2118.057517,92.92537181,62.69352415,2142.523122,1.028481013,501.0050579,0.87925599,516.0015601,1,5,0
0.932254747,614.8443179,263.5400753,429,82.43469933,284.0313192,2172.796169,91.5984452,83.23386864,2222.013631,0.537634409,591.398699,0.853930184,505.4871795,1,5,0
0.954305667,571.9214508,315.0941874,191,84.58627698,286.9264389,2151.223823,89.86853456,105.0279898,2177.178624,0.317241379,566.9612528,0.858531919,424.0366492,1,5,0
0.980664285,569.6648074,253.7349645,752,85.72848281,304.885237,2172.361596,91.96285439,84.20150117,2241.529457,0.638344227,547.0980835,0.887064037,540.9348404,1,5,0
0.799129153,597.5386114,229.7593207,418,81.23517885,252.1224921,2114.311626,92.39062713,77.25246779,2107.334742,0.33974359,594.1703177,0.747704918,277.4497608,1,5,0
0.614840881,582.1401156,227.2201066,542,80.50946104,254.253925,1966.899236,92.60581542,69.54522914,2201.349737,0.183406114,563.5106805,0.587790151,183.0774908,1,5,0
0.697737554,541.7374161,168.4074278,436,82.32516441,205.9825008,2118.419006,94.73311525,49.99579359,2299.606462,0.472972973,566.9738982,0.659034889,190.4380734,1,5,0
0.920949948,584.5141945,227.7476462,251,83.65008176,283.152688,2146.221073,92.87568213,74.98635565,2227.417367,0.100877193,581.9698102,0.828776534,402.8446215,1,5,0
0.917436336,583.9467177,269.7485516,64,83.33419072,277.4275443,2143.508162,91.36685386,88.87768129,2224.469623,1.461538462,587.7264504,0.830981964,274.578125,1,5,0
0.932496047,577.7762579,318.5166826,598,84.7578262,289.7697166,2197.480062,90.033886,110.1699246,2210.605087,0.377880184,572.6007032,0.85625211,413.5167224,1,5,0
1.022952445,487.6285214,264.703882,438,88.19532931,290.459298,1989.293846,90.72787811,84.69311449,2063.117301,0.717647059,459.1245344,0.94209461,567.7694064,1,5,0
1.015162024,600.8972965,287.5914843,222,84.83275621,310.3798201,2251.03399,91.22530756,106.881059,2181.964263,0.247191011,599.0984421,0.926020312,526.3918919,1,5,0
1.019427818,585.4741981,373.8173391,885,84.63298806,304.1952918,2168.105888,89.28314065,158.7375921,2179.526756,1.11722488,550.0165018,0.930463741,336.6960452,1,5,0
