,NADH_tm,NADH_a1,NADH_t1,NADH_t2,FAD_tm,FAD_a1,FAD_t1,FAD_t2,Norm_RR,Cell_Size_Pix,activation_label,Activation
116,1269.826898,50.34343636,335.5692727,2217.666364,817.6723893,71.60777273,175.6763364,2455.305455,1.04740099,11,0,CD69-
293,1393.070183,54.86742628,434.7069854,2565.364307,600.8496933,79.45279489,152.4646051,2328.113504,1.004349739,137,0,CD69-
76,1287.078135,55.38708571,405.5166429,2391.843673,677.1658921,78.05676633,188.9420469,2426.287041,0.998337058,98,0,CD69-
48,1067.38859,66.08706667,460.1079583,2267.102917,459.6054042,83.07956667,170.4096125,1889.483333,1.171903507,24,0,CD69-
970,1181.67125,58.38213509,300.9744561,2418.787719,845.2749829,73.26385263,275.7379123,2435.39807,1.127940344,57,0,CD69-
332,853.4823466,75.74557,419.252225,2220.53375,568.0221692,79.82207688,228.653165,1923.0415,1.169854369,160,1,CD69+
576,1066.451482,62.37619661,300.7985085,2339.222797,701.4324799,74.76059492,196.6555492,2203.139915,0.87843256,118,0,CD69-
564,952.5399619,75.91145263,471.3632632,2479.817368,462.7150228,83.79734211,153.1534211,2112.647895,1.189435576,19,1,CD69+
699,1410.202156,51.31455714,383.1888095,2498.003095,999.086244,72.78684524,382.591119,2662.991905,1.034113427,42,0,CD69-
1182,662.7678643,83.2407,402.49,1956.798,932.5394007,79.9219,521.39996,2584.048,1.325779526,5,1,CD69+
409,762.2487385,78.66728119,413.4044554,2069.968416,550.4589298,80.10011782,217.5053079,1896.466436,1.079983075,101,1,CD69+
716,1410.254097,53.052827,431.42388,2518.0197,801.473873,72.084844,193.98803,2402.932,0.73421117,100,0,CD69-
288,1437.86217,50.48229344,374.7594044,2524.151749,670.8368402,75.61950492,135.706553,2332.321803,0.885153042,183,0,CD69-
524,879.5091049,74.00889831,400.6635148,2254.201477,569.7382932,78.91513291,211.3806709,1913.848059,0.945449263,237,1,CD69+
157,1371.856941,55.81452245,401.3066735,2615.241429,653.6478378,77.39858163,170.6182102,2313.689184,1.086629286,49,1,CD69+
337,930.0349846,68.2014225,372.7357,2139.44975,604.5210345,79.3390225,225.6659617,2084.449333,1.16269358,120,1,CD69+
496,921.7102956,73.21845246,435.8558197,2259.145082,466.2593301,80.88597213,173.5466885,1699.43377,1.019620767,61,1,CD69+
46,1407.876885,43.45937273,333.4025,2238.193182,726.6298587,75.01329091,235.8700091,2193.447727,1.135675638,22,0,CD69-
825,1080.648514,63.0514011,306.5238791,2403.215275,898.1714374,69.59229231,226.1278527,2476.824505,0.96567577,91,0,CD69-
462,853.1398161,77.01897108,428.0015602,2284.020904,588.3872501,79.31546566,225.5488735,2004.563072,1.128235674,166,1,CD69+
439,915.2654938,74.19878,440.0472,2284.909,467.1384334,83.08599,174.18714,1911.8735,1.056114987,40,1,CD69+
177,1545.587417,49.63960488,557.6382073,2542.301098,587.057047,78.64538902,132.9589634,2266.296341,0.892220447,82,0,CD69-
848,1221.822833,55.80965968,282.6561613,2411.773065,724.1734572,75.20680161,187.830329,2363.061452,0.827687286,62,0,CD69-
927,1252.552136,56.07970154,289.6120154,2484.165231,892.3267872,71.80304154,276.8950015,2471.612154,1.052342271,65,0,CD69-
424,933.3831206,76.9714069,472.4076552,2490.722414,551.6520632,84.69719655,220.4329655,2402.670345,1.094560997,29,1,CD69+
325,855.7394173,76.65284248,432.5190261,2252.676961,526.7874227,79.9916768,198.9062493,1892.290065,1.164390699,306,1,CD69+
350,935.8609095,69.19416,416.77228,2107.402,578.2205938,79.667376,205.75516,2055.7812,1.051333302,25,1,CD69+
447,804.8148098,81.24771515,460.2137879,2312.821212,360.1323151,85.30696061,121.9946879,1750.51303,1.12338199,33,1,CD69+
17,1297.274764,49.37813182,316.1526061,2257.215606,566.652454,82.37422576,156.8248742,2501.149848,0.987283192,66,0,CD69-
1184,913.7264898,73.28259143,401.7991714,2318.661429,746.34587,75.03234286,267.2900857,2214.398143,1.216361408,70,1,CD69+
654,1320.566646,55.05317434,358.5540724,2501.636908,795.0082104,73.36333947,233.1908592,2359.342566,0.888214342,152,0,CD69-
1125,764.3029895,77.43155263,364.4879474,2134.600789,689.9967037,80.72592632,242.1316395,2658.867368,1.430935023,38,1,CD69+
345,892.4950431,74.27548421,438.888,2210.430526,510.5113511,80.36061579,169.159,1907.741579,0.972349774,19,1,CD69+
746,1303.423751,55.44976271,365.5543898,2475.901017,896.0604491,71.83256441,283.1741525,2490.36,0.94939344,59,0,CD69-
313,850.4294058,77.21008,439.27555,2265.409,515.9733725,83.398528,211.81952,2055.2364,1.126887857,100,1,CD69+
887,1086.271978,64.02618824,373.3605647,2349.909882,613.1438942,77.94441059,191.2633706,2120.938824,1.14499956,85,0,CD69-
451,695.8599889,76.61751842,357.9874211,1807.865,553.2549884,82.76808684,217.4479474,2195.133684,1.076912484,38,1,CD69+
170,1234.597946,64.093,473.9778571,2592.982857,527.9836244,80.77224286,180.3072857,1996.615714,1.204405943,7,1,CD69+
1208,825.6409668,75.91969583,390.7560417,2192.195,778.3839439,73.3999875,260.34475,2221.227917,1.307291103,24,1,CD69+
133,1275.799787,55.0809,271.078,2508.448333,691.341432,75.91931667,201.4576667,2258.548333,1.186601228,6,0,CD69-
1015,1268.461905,52.99747368,337.3746316,2326.445263,916.7382994,70.7426,326.4440053,2405.261053,1.132324295,19,0,CD69-
912,1167.982097,58.6226371,321.1079919,2370.712984,766.2943066,72.83215806,193.6520121,2318.405323,0.903927369,124,0,CD69-
78,1305.076194,51.43710323,379.2623871,2289.226774,786.4938276,71.57539355,191.6717097,2303.163226,0.72138937,31,0,CD69-
1042,1063.742259,68.29687231,425.8674462,2443.837385,706.8479923,78.36258769,275.2725692,2307.967846,1.386946472,65,1,CD69+
346,952.8823795,70.46852045,420.5220682,2232.931136,520.4891573,80.916925,187.0676227,1941.385682,1.044973801,44,1,CD69+
396,922.4504718,74.95506486,435.7958108,2382.181081,658.5891094,77.62753243,193.3614,2268.292432,1.196377061,37,1,CD69+
389,829.4925458,75.53169563,397.0096942,2168.57767,533.0031572,78.90250146,183.9976053,1858.837718,1.128986658,206,1,CD69+
385,843.557293,75.29961071,398.8905476,2202.586746,614.3944761,76.9618377,190.0221155,2034.620397,1.095532289,252,1,CD69+
119,1413.13957,51.02038814,387.8557288,2481.635424,878.0899984,72.76847627,273.5205763,2537.295932,1.004058184,59,0,CD69-
947,1373.280025,54.71894722,366.5968333,2590.380556,1151.978295,65.83170833,417.8952194,2662.633056,1.004263871,36,0,CD69-
827,1170.862355,58.39429024,346.3066829,2333.469756,796.2660962,71.73351463,196.1043659,2322.530488,0.73548857,41,0,CD69-
229,1102.047701,67.10736601,470.2990065,2408.507647,530.6085147,81.07231895,161.6897039,2117.492418,1.04046732,153,0,CD69-
1016,1161.512586,58.52242881,292.7887542,2390.103898,978.2596514,71.42147966,336.5372695,2655.717712,1.064768529,118,0,CD69-
21,1329.796197,52.07907308,351.4775385,2393.345385,645.3433124,78.51406923,218.0939231,2213.196154,1.053000363,26,0,CD69-
901,1195.376609,60.37006471,308.3251294,2549.913765,811.7973879,71.31373294,188.7437176,2372.721176,0.880068963,85,0,CD69-
902,1278.384608,56.90045065,325.8458701,2539.112857,877.8296216,70.31193247,239.3791468,2394.054156,1.061708954,77,0,CD69-
250,1296.925008,56.67822548,360.7386051,2524.81293,738.026654,75.18516752,175.5891732,2441.293758,0.882227624,157,0,CD69-
243,1242.279073,56.78868689,307.3061639,2472.473443,528.2060894,84.41811475,215.7140525,2229.240164,1.128665193,61,0,CD69-
1134,1149.368675,65.34892821,442.7968205,2486.212051,613.659548,77.82811282,224.0475897,2003.281538,1.355083911,39,1,CD69+
35,1395.248098,52.86446136,430.2336932,2479.142386,649.2488808,78.63452045,190.157033,2343.460227,1.043402932,88,0,CD69-
907,1374.820471,53.53349672,371.2126762,2533.025861,731.2299104,74.73284549,209.5783127,2280.046885,1.005571463,244,0,CD69-
507,869.7888293,78.82402308,465.736,2390.637692,600.5981216,79.98458462,228.7846154,2087.839231,0.984314256,13,1,CD69+
664,1131.787931,59.986475,327.5320833,2340.088333,672.5926724,80.69824167,218.38665,2586.485833,0.963116564,12,0,CD69-
935,1178.387738,59.11612595,321.7666718,2420.945267,913.8865336,68.63262519,241.2244275,2393.360076,0.888077215,131,0,CD69-
109,1133.230621,59.43015667,301.2014667,2356.124,663.2531088,77.91939667,199.2732667,2303.059333,1.07217261,30,0,CD69-
379,826.4845806,76.1739,417.2642073,2142.546524,618.1594304,75.93017378,197.2954067,1956.738963,1.140104335,164,1,CD69+
614,1165.945102,59.2465898,322.4207959,2395.161633,761.9852683,75.61303878,237.4302224,2409.146939,0.943393329,49,0,CD69-
604,1020.876323,63.4571,267.2649231,2330.810769,629.7854617,74.34091538,136.4986154,2085.209231,0.893668125,13,0,CD69-
627,1293.512474,49.21761765,342.0037647,2229.054706,763.280071,75.48302941,248.4905824,2340.142353,1.153037791,17,0,CD69-
582,1168.307234,59.09064493,305.9161232,2414.657826,667.1930891,77.6945471,198.7337783,2321.127681,1.077894443,138,0,CD69-
171,965.7423705,77.85505,502.23975,2600.3305,718.155705,78.30158,288.366,2315.8925,1.203211756,20,1,CD69+
238,1271.339687,56.26902034,333.6977119,2481.482373,575.9674292,79.68867203,140.3906466,2280.064153,0.966469984,118,0,CD69-
1003,1167.219418,58.84408333,300.20325,2416.526389,726.4894446,74.4914,212.8568056,2242.077222,0.84102112,36,0,CD69-
1136,711.9325121,81.5877125,398.7075,2100.81475,594.0495554,81.7815725,242.156475,2214.717,1.291543524,40,1,CD69+
1187,1042.966251,71.21559091,401.5338182,2634.008052,642.7020953,80.38960779,254.0721545,2261.47026,1.278357183,77,1,CD69+
321,1016.715946,71.63990806,468.4013871,2413.360806,689.0505972,82.9537871,330.8029855,2587.355484,1.195067958,62,1,CD69+
906,1137.248014,60.71860152,312.3612424,2410.865152,702.3129374,75.65527273,196.4617561,2285.69303,1.010878181,66,0,CD69-
155,1161.130585,57.96401316,334.7531842,2303.641316,908.5523733,70.64553421,240.7678421,2521.565,0.879923601,38,0,CD69-
624,1259.210063,57.43524032,345.0632581,2491.860968,928.5282221,71.67408387,243.1075161,2664.059194,0.910880401,62,0,CD69-
138,1565.971881,50.449752,477.78404,2684.9368,694.1775177,74.420056,157.869108,2256.964,0.773030692,25,0,CD69-
125,1101.865063,61.66495263,326.9096316,2351.739737,803.2744316,74.26309211,277.2321316,2331.677632,1.032945256,38,0,CD69-
456,779.8692917,76.33697544,398.6999605,2012.173465,487.8682644,83.00171184,167.0311268,2071.844737,1.168960969,228,1,CD69+
66,1388.67205,50.26301754,381.3512632,2416.875965,654.0127455,77.07894386,174.1833596,2285.593684,0.883724877,57,0,CD69-
626,1123.188144,61.64840488,351.1494634,2366.87,783.174299,77.11372683,249.4066829,2621.632195,1.150830034,41,0,CD69-
605,1248.343981,55.99426716,348.7441194,2396.572836,735.3796252,75.14716567,210.2866866,2348.097313,0.90993924,67,0,CD69-
941,1330.212741,50.60799412,329.2980588,2362.822353,716.288775,77.41197059,194.8788235,2567.740588,1.154008374,17,0,CD69-
862,1191.59345,58.58401552,305.5253621,2441.938621,864.5501737,72.05498448,280.0527069,2392.595517,0.912685131,58,0,CD69-
178,1336.254629,57.88788696,540.0807826,2479.744783,605.8612928,77.73020435,133.1151739,2259.485217,0.729774755,23,0,CD69-
968,1297.212666,56.109278,375.6381,2475.4278,734.8042278,75.220592,182.462676,2430.167,1.147959833,50,0,CD69-
415,908.5037777,72.7749902,402.3366078,2264.124052,638.1952241,76.59128824,220.8782092,2007.693856,0.936766679,153,1,CD69+
100,1262.032677,53.94866,340.428625,2345.62825,739.8532028,74.21336875,181.0670313,2349.826063,0.718238283,160,0,CD69-
916,1192.024791,60.51697458,324.2521864,2526.734407,807.8028862,73.48587627,222.2420763,2458.681864,1.021520077,59,0,CD69-
873,1204.630241,59.90404298,318.1891074,2532.645041,904.1944503,68.07084463,213.5144934,2382.708099,0.882043589,121,0,CD69-
334,864.3105428,73.63550707,370.7275354,2248.045859,494.2102515,81.45319697,171.6274465,1930.688586,1.158327311,198,1,CD69+
975,1273.465948,56.67573718,333.4120256,2504.408462,698.4304901,76.59956667,201.3082013,2385.632179,1.068228238,78,0,CD69-
220,1395.794702,59.14565,501.9623125,2709.634375,722.0247683,74.87724375,213.3045625,2255.479375,0.891393966,16,0,CD69-
391,837.2173948,76.049175,431.9013958,2140.372292,749.0876233,79.57122292,373.4994583,2231.26,1.155202359,48,1,CD69+
1109,1138.428608,65.8678,424.8509688,2516.454375,617.4879678,77.53786875,211.47375,2046.886875,1.362653043,32,1,CD69+
309,861.9648488,72.85064177,381.0411899,2170.636456,600.4928118,79.39287089,251.8689443,1976.032658,1.138983882,79,1,CD69+
1053,1018.533311,70.8917197,416.5377273,2487.965606,717.0638389,77.31608333,267.1744318,2270.898182,1.272611381,66,1,CD69+
1129,884.0948651,72.572372,366.29437,2253.9065,775.2421541,78.588041,333.650513,2422.7266,1.380295376,100,1,CD69+
527,839.0700759,77.556276,437.51556,2255.968,501.7462747,81.324388,157.4298,2010.2708,1.12066116,25,1,CD69+
1050,838.7760962,77.53325893,416.2260536,2289.549464,653.4596045,79.42584464,263.9460179,2216.167143,1.42137421,56,1,CD69+
245,1364.012001,53.44118077,368.0036538,2530.222885,552.4383445,80.12691923,135.1869712,2262.297692,0.979188061,52,0,CD69-
518,868.4908681,76.7258,450.4209474,2256.561579,638.3114866,81.4325,257.9714737,2326.033684,1.070249907,19,1,CD69+
752,1145.959541,58.59087952,295.8930723,2350.772651,901.805011,67.80289518,233.31105,2330.463855,0.785245469,166,0,CD69-
742,1160.099616,56.76308529,331.9138235,2248.368824,728.6858183,75.32095,206.8552382,2317.569412,1.09781559,34,0,CD69-
1018,1058.897512,62.49279196,294.5548543,2300.012714,932.6792068,67.34944724,269.5202261,2323.95,1.019966183,199,0,CD69-
640,965.7855627,71.29130588,415.4024706,2354.109412,737.0442576,80.29607059,299.2911647,2530.002941,1.282204371,17,0,CD69-
104,1222.489392,60.50696905,370.5175714,2539.56,686.2199451,79.4450619,244.5611429,2409.628571,0.786355463,42,0,CD69-
764,1231.655655,56.60032308,326.4204231,2425.727692,723.9636205,75.06146538,208.5600731,2282.546538,1.014636275,26,0,CD69-
1157,1033.182588,66.53330323,411.9365484,2275.974194,691.3188561,77.97153871,259.2227903,2263.547742,1.403112838,31,1,CD69+
51,1085.133405,60.23803077,312.7748462,2256.503846,705.1651247,75.33247692,184.8813846,2304.256923,1.140579827,13,0,CD69-
602,1008.203399,69.56722115,430.5442692,2327.169038,619.0528449,81.76368654,268.6786096,2195.981538,1.318546404,52,0,CD69-
354,910.9249992,71.27524161,408.3095031,2168.766957,603.9587282,77.86522112,197.9044037,2047.414472,1.099829079,161,1,CD69+
460,868.0789681,73.88609888,397.1464637,2203.845251,552.6813085,80.49834134,193.9813341,2054.066313,1.087933979,179,1,CD69+
22,1245.318258,50.192425,311.821275,2189.1705,466.2034024,84.3926925,126.2312575,2331.0355,1.042285086,40,0,CD69-
374,849.540444,74.53604157,389.9792048,2198.626084,611.8881934,78.20547349,197.6459422,2122.315181,1.086239326,166,1,CD69+
538,1014.622234,72.07472245,467.4454898,2431.820408,484.4075129,83.99813265,194.3173061,2014.362857,1.06367241,49,1,CD69+
218,1307.23696,58.32054667,429.4998667,2563.768,537.1718271,82.52733333,209.62538,2068.758667,1.136875232,15,0,CD69-
585,1607.566458,49.12366,528.894,2651.672,1065.479728,77.34216,568.8186,2802.59,1.357072109,5,0,CD69-
706,1192.504174,58.16004545,371.2048182,2335.392727,1200.839313,70.07534545,497.9530909,2918.001818,1.129931691,11,0,CD69-
758,1268.403365,56.43745422,337.7193012,2476.41012,841.3355968,72.11200843,259.1248723,2381.607229,1.005130646,83,0,CD69-
951,1079.769264,61.88000444,316.0213556,2323.254,679.4646864,77.12811333,191.6051867,2336.306222,1.115061304,45,0,CD69-
205,1308.467701,51.98406078,317.8918431,2384.460327,549.685074,79.79932288,139.8512908,2180.162484,0.926202071,153,0,CD69-
937,1295.508434,54.83074286,315.2843929,2483.756786,898.7548571,69.17317857,244.8332857,2373.53,1.029527323,28,0,CD69-
497,837.8273233,73.81581429,383.4571905,2137.168571,806.2258561,74.48686667,281.5140476,2339.138095,0.698952937,21,1,CD69+
516,899.5139241,72.48910714,404.7982857,2213.054286,519.1173141,77.44958571,160.2007857,1753.502857,0.83061509,14,1,CD69+
676,1364.433238,54.01325849,372.1575283,2531.094906,809.3724883,74.4182434,243.7686415,2477.145472,0.943204026,53,0,CD69-
375,826.7463954,76.88708367,419.8578397,2187.491924,727.7673762,76.39833003,225.1483665,2372.528601,1.120068316,343,1,CD69+
185,1498.63928,48.02689798,441.8784242,2482.415657,565.4361753,79.76355758,128.4195798,2261.704242,1.061731608,99,0,CD69-
404,954.8309575,70.48573947,411.3296579,2254.929474,634.6892253,75.07630526,219.1935,1893.023684,0.893176189,38,1,CD69+
898,1222.666792,57.68714658,314.843863,2459.577123,659.5169783,76.24075479,164.2673274,2253.47137,0.863888181,73,0,CD69-
401,947.3954493,75.10408718,440.0871538,2483.915385,518.9051162,79.86871026,179.7700513,1867.810256,1.090503758,39,1,CD69+
737,1223.335223,58.4763575,341.036275,2466.75575,799.1083006,71.4925025,219.850365,2270.011,0.884995108,40,0,CD69-
918,1261.233012,56.51656154,301.1735769,2507.892308,798.0712534,71.96436538,224.9300192,2293.656538,1.058835061,26,0,CD69-
441,886.0811091,72.14092887,398.8387676,2149.334577,609.0223519,77.08780915,218.1300775,1943.49993,1.074086292,142,1,CD69+
132,1297.134493,56.072308,422.66548,2416.4804,779.4827966,73.397252,181.38908,2431.7892,0.791063556,25,0,CD69-
173,1149.516097,58.97383043,380.025087,2261.144493,695.4886742,74.21553768,153.9117652,2264.930725,0.801648592,69,0,CD69-
690,1162.706133,59.36349444,293.7763333,2435.352222,845.6219539,75.14081667,324.6116667,2453.331667,1.077328194,18,0,CD69-
428,805.9208397,74.41071852,376.5429444,2059.17213,632.07126,77.44461019,224.1628056,2035.51037,1.005467454,108,1,CD69+
787,1200.071128,56.81088435,294.2182313,2391.300408,789.634998,72.23469184,205.2904429,2323.825238,0.785152003,147,0,CD69-
1190,841.1931974,75.09345902,395.9798033,2178.82918,846.8280254,75.95933115,371.9880328,2413.516885,1.284490522,61,1,CD69+
1038,906.7256346,73.13864783,414.2855652,2249.756957,613.5050028,80.85463478,223.3556435,2286.005652,1.335709871,46,1,CD69+
718,1241.876235,56.22210225,284.5559438,2472.259775,915.1199465,71.74025056,309.3216202,2487.313034,0.917577366,89,0,CD69-
877,1225.137231,56.99711161,312.6428661,2439.210804,842.0860275,70.85248304,205.7821339,2415.066429,0.772205294,112,0,CD69-
96,1418.722306,50.9015122,380.6111463,2499.558049,780.2749186,72.23904878,208.4663537,2299.746341,1.002832753,41,0,CD69-
1097,1027.336119,67.42930833,417.2396111,2293.606111,813.4980192,75.97875278,364.9497222,2270.660833,1.312496379,36,1,CD69+
635,1190.476186,57.36964881,314.676494,2372.64994,841.0218616,73.39247321,252.7538929,2490.403452,0.877632715,168,0,CD69-
499,807.7842598,78.87071316,406.8816316,2306.800263,492.0478305,82.17810263,180.6306316,1921.907368,0.997443715,38,1,CD69+
74,1288.613446,54.44806747,400.8213133,2370.36253,722.3701658,77.15617349,218.4428361,2437.699277,0.990310647,83,0,CD69-
89,1354.666891,57.8805375,479.4441875,2561.68125,720.9825756,78.984125,256.72875,2482.849375,0.961641037,16,0,CD69-
842,1112.640782,62.4675602,303.8739286,2455.21102,770.874509,72.44817347,189.1946571,2325.067041,0.934662737,98,0,CD69-
691,1249.829667,55.49319615,247.9668846,2504.741154,894.9542723,72.90277308,258.1045077,2622.113462,0.869950914,26,0,CD69-
790,1286.512168,54.82462674,331.1999651,2447.720814,1067.885091,63.23790814,237.4654302,2503.950814,0.663626143,86,0,CD69-
0,1381.435967,52.50842969,339.1440313,2533.112188,657.9691573,77.38843125,165.0962266,2351.488594,1.032707493,64,0,CD69-
558,868.1684128,74.42398957,412.7559816,2206.056135,532.8307579,79.24909632,175.3485153,1904.54681,1.033245849,163,1,CD69+
683,1187.221392,65.53182821,455.6361282,2581.977692,519.5933039,81.24237949,216.2649179,1902.476667,1.365893112,39,0,CD69-
392,943.3557296,72.6527087,411.7868261,2358.908261,544.1756024,79.30987391,174.6900826,2000.104348,1.204864122,23,1,CD69+
476,909.7963417,70.09436667,449.2994444,1999.848889,879.4547558,80.59651111,475.8191778,2582.501111,1.211215582,9,1,CD69+
1069,819.5762521,77.11451944,409.9644444,2201.565556,596.2461879,80.32043611,232.6745889,2143.4225,1.410313232,36,1,CD69+
519,839.8415837,71.7659125,350.04925,2093.83375,600.19236,75.17569375,191.2835625,1839.485,0.722971271,16,1,CD69+
107,1210.055334,61.34329333,459.2296,2404.166667,653.6962666,77.51016667,220.4712667,2161.071333,1.187077989,15,0,CD69-
985,1169.273354,59.5994931,379.4252759,2355.751724,814.8158327,80.24133793,376.9843069,2598.761379,1.337228293,29,0,CD69-
1005,1087.168088,60.4285069,247.0478276,2371.737241,1009.86303,73.44621379,410.7802017,2689.118448,1.175360297,58,0,CD69-
960,1307.581998,54.19483559,344.6348983,2448.272373,746.942525,75.86598475,235.6356729,2370.308644,1.060277389,59,0,CD69-
223,1488.828944,51.84445,522.8225093,2546.674352,574.2782064,80.65364815,172.6734713,2237.888241,1.024742746,108,0,CD69-
1122,947.7883237,69.76072414,366.0413448,2291.956552,758.1103389,76.14952414,288.6394138,2284.24,1.335124195,29,1,CD69+
327,835.235336,77.14685723,438.0613353,2183.615029,587.3928708,79.7024185,222.2537671,2060.593584,1.157102781,173,1,CD69+
102,1241.113782,55.81690794,300.1475238,2438.358571,873.7538154,69.07718254,233.3374127,2308.606032,0.881941863,63,0,CD69-
979,1254.092266,59.45881702,399.7233617,2514.451702,901.0397404,72.22981277,298.943583,2526.727234,1.112669723,47,0,CD69-
620,1170.909245,61.5696619,349.4220952,2491.690952,765.9334594,72.92696667,213.5724429,2275.598571,1.068598901,21,0,CD69-
475,875.7029566,72.42403636,450.7937273,2006.547273,734.9972888,83.32246364,320.3597136,2793.9,1.139108995,22,1,CD69+
213,910.1310432,73.80301188,425.2160941,2277.698911,521.3213079,83.48322624,189.985,2221.781931,1.116358657,202,0,CD69-
707,1409.964354,55.29782857,398.3025714,2669.315238,623.6623788,78.55661905,203.728381,2175.464286,1.086779824,21,0,CD69-
135,1507.831751,53.31511429,544.3635714,2612.19,759.3747657,73.06028571,158.7321429,2397.405714,1.096944006,7,0,CD69-
246,1339.859672,54.13545106,377.6444681,2477.988298,608.2156435,81.20093404,196.7586766,2377.219787,1.091626599,47,0,CD69-
1192,896.529653,73.39241,415.1188667,2225.984667,765.7667195,80.60992667,350.6621,2629.473333,1.392343715,30,1,CD69+
926,1317.224699,53.80798033,340.4004426,2460.903443,907.0411482,70.80348689,247.1314902,2541.018689,1.055606961,61,0,CD69-
1087,1012.3022,71.61802609,416.7566087,2524.598261,669.0710747,78.38700435,267.2285957,2129.406957,1.321770863,23,1,CD69+
1073,933.9623327,72.68358438,414.9845938,2317.841563,704.7297222,79.40367188,289.5535813,2328.240625,1.378355687,32,1,CD69+
998,1191.078713,58.39839714,275.3193143,2478.142857,722.638934,77.76897429,238.8645857,2429.866857,1.166283102,35,0,CD69-
1011,1212.89458,58.54626607,350.7142143,2430.863929,801.7419427,73.97075714,218.390025,2463.876607,1.021976971,56,0,CD69-
846,1057.105823,58.2524,275.3137222,2150.335556,850.6392236,70.56102778,228.4285167,2361.413889,0.885062088,54,0,CD69-
365,918.3357999,72.92603913,419.5996348,2269.316609,609.7178736,76.65752,193.496087,1980.914,1.006492071,115,1,CD69+
248,1547.27901,46.879042,356.84278,2603.9616,645.0834059,79.90005,209.099714,2386.741,0.998621718,50,0,CD69-
736,1201.484049,57.05056,322.8963867,2373.789867,812.2137775,75.588332,286.216332,2462.793333,1.029011688,75,0,CD69-
26,1355.073573,52.3672098,376.0143039,2434.071373,654.7361914,79.23112353,169.5382039,2520.20098,1.005845629,102,0,CD69-
1112,892.0261712,73.22789,391.13585,2270.05625,738.7396525,77.870035,288.4991225,2327.3185,1.348215428,40,1,CD69+
417,818.405282,75.72062121,417.7324848,2073.82303,590.1249985,81.34381212,227.5396364,2194.197879,1.046097702,33,1,CD69+
785,1038.435717,60.25063714,225.7629714,2275.932,673.3673338,79.15943429,222.7330571,2417.463429,1.065647943,35,0,CD69-
680,1184.031763,57.19282667,298.1456667,2370.024,825.3934861,80.66872,359.48356,2767.434,1.260554802,15,0,CD69-
1100,1073.385399,66.30287288,420.5819831,2368.105593,799.778424,77.64630508,372.7699949,2322.031186,1.359158421,59,1,CD69+
3,1207.25581,60.1774,356.19425,2493.81,386.7016683,86.0656875,107.2125125,2150.875,1.171189426,8,0,CD69-
134,1343.361501,55.828525,467.7152619,2462.340952,581.8751642,77.47384881,146.4068298,2060.320833,0.992939072,84,0,CD69-
355,947.8757997,71.59689231,447.5421731,2219.872692,554.2753207,80.10554038,182.3491346,2057.668269,1.080652354,52,1,CD69+
292,1347.931449,52.55373805,389.4247699,2415.516195,486.3473726,83.64803451,138.5180973,2305.638938,1.065633882,113,0,CD69-
698,1542.078742,45.22757487,386.8699319,2497.211885,951.3689614,70.29687487,302.0781723,2544.596283,1.135070006,191,0,CD69-
1048,985.9196076,72.03724865,423.9288108,2436.739324,950.3307721,69.47337973,283.8098946,2497.153243,0.967874435,74,1,CD69+
1165,986.1538075,66.63712973,369.8567027,2217.922703,702.9711192,78.06133514,280.7744595,2285.403243,1.389993684,37,1,CD69+
1054,882.7210606,73.65313125,414.6961875,2188.82625,1045.346326,80.16194375,592.7275625,2846.47,1.399952039,16,1,CD69+
228,977.8945231,69.4679709,453.4809841,2168.985979,590.0622386,81.76185714,238.9333233,2181.058889,1.058204029,189,0,CD69-
643,1152.922027,60.40445738,339.351541,2397.323607,744.1478222,74.28486066,208.432423,2304.126885,0.933338122,61,0,CD69-
225,1491.575971,57.04269714,520.0299714,2827.107714,471.1409572,87.53895429,209.8275971,2332.135143,1.107202329,35,0,CD69-
226,1447.105814,51.66455526,468.2653553,2510.143816,591.8852549,79.96356053,188.1127921,2208.278947,0.969566531,76,0,CD69-
369,735.2873534,80.63125588,407.6578824,2134.669412,427.5760825,83.07717941,136.8317618,1851.580588,1.148451745,34,1,CD69+
948,1203.628838,52.61492,266.0158,2256.898,712.5941392,76.482,268.406,2161.434,1.082661882,5,0,CD69-
339,884.1630981,73.62273103,411.1838621,2210.924023,692.3541973,75.2959092,298.1818506,1924.320575,1.162457737,87,1,CD69+
419,722.0404067,78.05378542,386.6821042,1925.639375,533.4791171,79.6986625,173.9245208,1953.381458,1.097763709,48,1,CD69+
957,1131.447325,59.78723,302.7576,2366.782667,865.242552,68.42546,208.81978,2299.114,0.750013641,30,0,CD69-
603,1089.545362,60.12751389,283.1793333,2306.124514,789.1590196,71.75622431,197.5008924,2293.819167,0.813970317,144,0,CD69-
1090,988.0273454,68.26837027,379.0631081,2300.976757,553.3517874,81.51308108,216.3401892,2069.522432,1.382690422,37,1,CD69+
265,1293.156797,53.84193545,378.4991182,2367.71,618.3872947,78.89718909,160.7584364,2337.737455,0.901046262,110,0,CD69-
454,910.8486688,73.22581233,409.0739452,2290.511233,526.2048571,80.59244658,186.2144521,1961.842192,1.124288784,73,1,CD69+
63,1371.730771,57.02977887,455.4280141,2609.301408,716.0525418,76.09683239,212.6885944,2325.157746,0.729520791,71,0,CD69-
1039,1013.3874,68.89344783,410.3132609,2357.589348,718.5073047,77.45643913,279.3250652,2259.704783,1.385109737,46,1,CD69+
