,NADH_tm,NADH_a1,NADH_t1,NADH_t2,FAD_tm,FAD_a1,FAD_t1,FAD_t2,Norm_RR,Cell_Size_Pix,activation_label,Activation
693,940.9578592,62.30518279,257.3658197,2076.098115,596.5897572,80.81819918,196.2376992,2299.503361,1.025002893,122,0,CD69-
1428,826.7787113,78.77269643,390.1820268,2490.269866,889.3408572,71.19269241,246.1829884,2514.648036,1.095509448,224,1,CD69+
1121,913.7040952,66.04224074,332.5528889,2040.501605,539.985429,75.64412963,178.3526049,1680.511235,1.040190905,81,0,CD69-
703,1039.134977,62.07952397,291.9089377,2282.608836,581.0848026,76.82930479,195.213237,1875.534726,1.038765765,146,0,CD69-
103,1091.597402,69.43118242,487.5011121,2514.22348,882.3922526,72.26825495,304.2973407,2410.299744,0.979016552,273,0,CD69-
1213,957.1710567,61.88228205,290.3833628,2081.888077,507.0619588,80.42722949,169.6813333,1925.606154,0.973480185,78,0,CD69-
60,1060.599337,69.267428,409.606605,2546.8814,1019.369234,72.9504035,409.6380425,2740.74605,1.050291611,200,1,CD69+
826,923.389428,64.65879643,309.5522589,2065.75,671.2161612,73.55673571,224.41325,1924.120804,0.996263061,112,0,CD69-
78,878.3901682,74.82053777,424.5563936,2264.383989,766.1325339,75.97520691,322.4072979,2202.363564,0.968155273,188,1,CD69+
391,734.7575772,73.21232212,331.8107345,1854.548319,465.1883478,78.49810354,144.5891681,1643.186991,1.015381777,113,1,CD69+
165,1215.553186,64.70245652,470.0794638,2626.785797,916.1238358,73.04761341,344.2499967,2500.951051,0.993310968,276,0,CD69-
1151,959.6638159,64.48109323,317.9727714,2122.760977,567.2495248,75.69450075,194.4250827,1746.089699,1.046534274,133,0,CD69-
1479,1104.92505,63.07256862,382.8716383,2382.022181,849.5563095,76.55669574,346.4244979,2642.004947,1.049687781,188,0,CD69-
1175,856.9670748,71.0196871,371.7379892,2072.39957,498.3889638,82.84575054,196.0928172,1964.298495,0.949387598,93,0,CD69-
1116,1097.004546,60.47729535,354.6563605,2243.525349,486.2130621,78.41025349,169.9008837,1636.785581,1.041816441,86,0,CD69-
1032,1018.632205,64.016194,385.31126,2158.7265,697.8283931,71.413861,221.90843,1905.5396,1.006417898,100,0,CD69-
349,687.8123403,76.19573534,339.6652845,1814.589483,599.3782594,78.89468534,196.7847845,2109.758448,1.05927882,116,1,CD69+
185,1222.271151,62.44765863,463.9612799,2530.358594,956.6759007,73.77178193,340.7243574,2710.138795,1.015547539,249,0,CD69-
1534,1302.230145,61.43819564,447.1441564,2691.340836,958.0697816,70.29107927,279.6248404,2592.203091,1.021917596,275,0,CD69-
371,978.608195,67.21861743,330.9657431,2325.914954,630.882254,80.02325321,245.9351477,2175.224679,1.047385928,109,1,CD69+
117,1111.270963,64.41159172,372.6442,2474.301034,919.1052001,72.63387448,303.211469,2593.505655,1.032106369,145,0,CD69-
1097,962.2794183,64.86110595,329.2213095,2161.037381,554.1859004,77.44444048,183.9473929,1828.545595,1.033791658,84,0,CD69-
252,930.3873329,70.93398438,358.7938938,2360.622708,513.3887311,83.76629688,180.7213229,2222.125313,1.022198879,96,1,CD69+
507,802.0560231,73.21610842,365.1113895,2009.593789,570.4418393,80.80218737,199.4304211,2138.337789,1.072716425,95,1,CD69+
1689,1274.587736,59.20235213,407.7676028,2561.835709,1005.995828,72.46997837,361.6318156,2730.431986,0.935494469,282,0,CD69-
311,847.0267738,70.38120678,321.0338559,2134.774915,492.3274927,80.20270508,174.4810831,1779.273051,0.966200581,118,1,CD69+
717,991.5727009,63.23298158,351.3982728,2124.731491,513.5787361,79.2225807,170.8454561,1824.987719,1.053882801,114,0,CD69-
1086,919.1857112,62.92661504,283.8086735,2004.991593,643.3543025,75.33481593,221.7667611,1942.792212,1.020685566,113,0,CD69-
395,696.5746402,75.97863805,347.8712124,1838.329115,551.3472792,80.11166991,207.6468938,1946.313097,1.034603784,113,1,CD69+
992,950.1882489,68.10627711,367.4357831,2198.635542,431.168901,83.07234337,160.1183012,1760.206386,1.006860581,83,0,CD69-
695,1010.315806,61.31914526,252.3230463,2221.968211,623.3747551,77.29139158,220.5690421,2023.198842,1.008960149,95,0,CD69-
358,1120.398933,60.81385537,238.9431893,2504.667851,543.8103437,78.9329562,173.7100579,1943.195455,0.964030658,121,1,CD69+
923,966.6949207,63.31323789,301.0792737,2122.918105,550.0537826,77.29224737,198.9551789,1766.634632,1.027689105,95,0,CD69-
263,725.9824127,76.49045038,364.9853534,1922.118271,583.1402026,80.15665489,208.4645624,2105.575714,1.074295354,133,1,CD69+
359,737.6958876,75.6127797,364.1063835,1931.543308,451.8033633,82.93173684,158.8045286,1883.881353,1.077913272,133,1,CD69+
1614,1133.901168,61.80743048,375.5668818,2398.366724,961.8094542,69.67143419,303.8185299,2503.368974,0.957777016,351,0,CD69-
1190,1031.613873,62.39546869,290.670203,2274.471616,491.0235399,79.07673535,166.5010909,1721.718788,0.934038658,99,0,CD69-
1577,1085.883315,62.96594935,337.8476407,2384.692165,1236.92258,63.94216061,350.491026,2840.882597,0.923993884,231,0,CD69-
1439,1041.39424,70.49595,356.1495,2687.88,577.5265258,71.244,204.5355,1536.785,1.082749998,2,1,CD69+
962,1009.282931,64.57649455,359.6709745,2217.52,536.4805157,79.70734727,206.953,1852.540545,0.992125699,55,0,CD69-
634,1062.578743,61.58821316,356.7842434,2229.170263,357.8514547,84.24168684,103.683975,1678.347895,0.950041815,76,0,CD69-
1626,1163.722537,66.19823246,448.6271885,2592.251414,947.2505146,68.40864921,275.0151173,2476.355602,1.083841942,191,0,CD69-
1157,826.0287419,68.96518205,336.1005256,1913.311667,504.9624115,77.79120962,161.9199737,1692.562692,1.064516973,156,0,CD69-
16,1016.869032,68.54746556,393.3267111,2387.909667,1057.873577,69.16142444,395.0265944,2586.663111,1.026183943,180,1,CD69+
51,1006.911412,69.04029583,384.7415521,2427.942188,787.3026763,72.47601875,252.8761771,2204.108333,1.002464254,96,1,CD69+
1351,1065.84075,58.75170769,317.2594187,2148.93978,577.9206552,74.7754967,173.3106374,1783.873516,1.042697711,91,0,CD69-
493,1052.586471,66.07074393,358.4754766,2426.16757,634.7455137,79.98240841,221.4952243,2297.995981,1.064797077,107,1,CD69+
601,981.2091616,64.89406143,348.6253214,2188.312286,600.3315026,77.83284,202.5622164,2003.942214,0.999875204,140,0,CD69-
1286,1110.624236,61.82438276,372.1523103,2324.071638,549.9452489,76.10917931,163.0098793,1781.12319,0.999827921,116,0,CD69-
351,966.9840528,67.66139899,323.0129394,2342.561313,515.0497388,80.9591101,169.1457071,1989.840101,1.040332868,99,1,CD69+
881,922.5586971,65.05130132,289.1654315,2133.643974,496.4725989,80.17889338,192.9033669,1715.29702,1.018001399,151,0,CD69-
1679,1129.902252,64.88731114,379.2789321,2550.102745,1078.729841,69.18891929,365.6388587,2698.544022,0.964603047,368,0,CD69-
1557,1438.336753,57.37397738,379.6667369,2876.302222,1093.997587,67.06160238,301.918369,2799.687262,1.026302021,252,0,CD69-
1480,1108.12534,65.44592292,403.5713021,2502.552813,914.2844668,68.16210104,289.1509771,2425.039063,1.035370139,192,0,CD69-
858,944.4412134,65.94990556,335.4958222,2136.300222,543.9813107,80.44993556,191.5671667,2009.530667,1.032507415,90,0,CD69-
97,1044.041936,66.74707151,403.6376989,2349.067581,975.5338145,70.43560323,365.9230054,2462.216828,0.976074443,186,0,CD69-
1258,995.8214518,58.90869691,281.8459485,2042.044742,498.0492725,82.3623732,165.6591165,2070.147526,1.015775732,97,0,CD69-
1489,1111.992573,65.78472667,361.4307282,2591.275436,867.9327136,75.55637026,309.865159,2598.503846,0.946005853,195,0,CD69-
196,1123.015577,62.22748222,388.0304778,2368.802056,1075.732767,65.73183278,353.0980944,2465.984444,0.944173551,180,0,CD69-
1390,949.4016833,72.80904211,352.7544421,2587.899,665.710115,73.48097158,209.3080732,1991.512526,1.049098351,190,1,CD69+
183,1138.40533,62.9340965,409.0031958,2398.208811,819.8720471,77.52353427,321.5766713,2621.598182,1.06415922,143,0,CD69-
1500,1103.234085,63.87763008,373.7703778,2417.301955,836.6072851,72.84650564,272.9613075,2390.809323,0.971568403,266,0,CD69-
1654,1128.106858,66.55642222,395.7908376,2635.404829,960.7066139,72.23122179,334.9492692,2656.181838,1.030095655,234,0,CD69-
613,1006.68517,63.783048,339.6050128,2195.27776,663.6841436,77.878548,213.3400744,2240.99248,1.040938252,125,0,CD69-
943,939.5716635,63.60170901,263.6573892,2152.565495,569.7291978,77.70297748,185.323018,1899.044054,0.929560475,111,0,CD69-
1349,875.0549925,66.03938925,337.9997742,1946.993226,464.189758,82.96463226,160.2772204,1981.289785,1.056080934,93,0,CD69-
682,977.7449673,60.67904867,274.4541301,2071.929292,658.9729985,73.43720442,218.0211947,1885.156903,0.995535694,113,0,CD69-
533,809.9025533,72.82824215,369.724,2007.614876,567.3119017,76.32943719,161.3689752,1896.15281,1.043587975,121,1,CD69+
610,972.3234824,65.06797982,335.8421541,2176.356055,576.7372233,77.88987431,176.4553367,2021.86789,1.036824791,109,0,CD69-
687,841.995075,70.30713367,333.0557449,2063.674592,569.8666438,80.1388898,177.1119184,2166.557041,1.019241162,98,0,CD69-
969,836.7936264,68.40763088,311.5587206,1980.232353,576.959933,79.85497059,216.65575,2001.357059,0.980911107,68,0,CD69-
81,986.9600886,69.26601628,390.3677674,2342.122907,1113.085345,66.98322791,369.076314,2663.502558,0.985933874,172,1,CD69+
1621,1262.445686,66.13980779,467.539961,2882.489437,1075.805524,73.01159437,359.262,3028.890043,0.92928112,231,0,CD69-
397,850.2423226,68.47740948,315.6885181,2021.195603,471.1804187,84.14092931,163.2673103,2098.633621,1.036785798,116,1,CD69+
267,956.1874813,70.51580467,381.4276449,2364.295701,717.6134694,71.99857477,229.7520981,1976.423925,1.036842876,107,1,CD69+
589,968.9149393,62.38159153,289.8517763,2104.115424,581.4608995,77.56891441,182.250172,1968.851695,0.984187837,118,0,CD69-
386,723.6318844,74.26283051,352.1451356,1825.388051,537.1478283,79.69494153,184.4302712,1942.026271,1.03332326,118,1,CD69+
1062,1020.458223,63.40582569,333.5331009,2205.639541,711.7257986,75.90245963,262.6034587,2135.629725,1.009723872,109,0,CD69-
1482,1134.346827,66.13298553,405.5238114,2610.506491,853.5114708,68.56141623,267.5627741,2241.005439,1.060247999,228,0,CD69-
132,1062.806247,67.46965508,423.5580107,2411.090802,973.8254715,68.91422246,277.987785,2533.831283,0.987182109,187,0,CD69-
265,809.8686579,75.52820216,376.983554,2192.31446,612.2993906,76.98482158,194.1092655,1994.778129,1.037063761,139,1,CD69+
1694,1078.223089,68.4719823,396.40107,2595.29786,948.2960822,71.12659547,303.2179383,2555.940412,0.979054221,243,0,CD69-
1410,686.0166752,74.99351282,301.6734423,1895.936538,732.5764571,72.12988269,264.4368718,1953.318526,0.907877078,156,1,CD69+
996,1132.807118,57.02734713,346.3855517,2187.983793,581.2314788,75.1034908,174.2526782,1800.337586,1.000895858,87,0,CD69-
88,970.1048326,72.69311834,431.5441598,2453.858639,849.6706103,71.34983905,300.5515385,2243.595148,0.965334704,169,1,CD69+
966,1035.018053,60.41307593,323.5507593,2142.054167,698.1332766,74.45023981,230.0052833,2071.814167,0.959971641,108,0,CD69-
38,1159.463446,65.45414201,413.7143136,2589.66213,998.1941583,72.13363964,423.9489882,2546.031302,1.047367439,169,1,CD69+
1323,535.704466,76.06891584,104.5397773,1853.24703,305.9822039,88.17028515,128.6807564,1521.790465,0.957859499,101,0,CD69-
676,930.8019296,65.39563529,340.3999916,2072.268571,592.5980232,76.83615294,192.5029328,1934.032017,1.026493032,119,0,CD69-
993,993.4726338,64.798854,345.20114,2218.8613,535.4214585,79.645567,173.97712,1952.1559,0.989051279,100,0,CD69-
629,919.3915404,62.8515087,276.572887,2031.808957,541.3441362,81.12984609,198.2770435,2019.939478,0.943391169,115,0,CD69-
1319,1091.60539,60.75275317,291.8917889,2346.762063,516.7529546,79.81993175,178.8891508,1863.777143,1.012241081,126,0,CD69-
1003,833.2734361,69.05033617,323.3482021,1980.838085,507.8740994,80.93028404,196.2860319,1831.07266,1.001817579,94,0,CD69-
294,754.7260901,70.21790645,248.2341621,1971.105887,591.8385315,77.80926774,177.4047476,2005.895,0.945053913,124,1,CD69+
261,788.7269199,72.76285,343.0623091,1990.678636,530.0194776,83.04654818,191.5911455,2207.550273,1.052983377,110,1,CD69+
1034,928.3427911,63.65658393,329.336,1998.414286,804.9588697,73.58237679,281.6596607,2270.58375,0.966758605,56,0,CD69-
896,953.7433836,69.61250952,387.1570714,2268.687143,473.7489647,80.86484286,159.92725,1808.029881,1.067541667,84,0,CD69-
1408,953.9708591,74.69885229,391.4614351,2661.26958,870.0474643,69.60284885,238.4077359,2343.097443,1.090056126,262,1,CD69+
1651,1149.139927,65.37650068,411.069723,2579.733784,1053.139243,68.23206047,346.3082568,2620.781689,1.042439928,296,0,CD69-
405,903.3147199,70.23418609,356.8570348,2209.957478,543.9344629,78.48942261,167.6914104,1935.851739,0.994043066,115,1,CD69+
1692,605.89724,84.61023724,363.6183724,1971.291172,915.4224021,69.39339724,284.0235862,2354.970828,1.008081473,145,0,CD69-
356,829.2240006,72.61878839,354.3383036,2093.380179,540.4331503,81.53240089,189.30125,2098.577143,1.045563236,112,1,CD69+
608,948.8484902,64.17654649,310.4040798,2127.164825,521.9398966,78.60156667,180.5161026,1792.930965,1.018619665,114,0,CD69-
1140,919.2132518,67.86591215,364.1103907,2105.261869,638.3537685,78.76259252,228.5127383,2182.204299,1.045782692,107,0,CD69-
239,805.3675801,73.57926353,344.7629059,2118.021176,525.956829,78.29686824,164.4723529,1834.963647,1.027144161,85,1,CD69+
1122,981.3760189,62.99814038,322.4390962,2109.604808,567.5304829,75.415525,181.9232548,1760.782115,1.030507269,104,0,CD69-
944,957.8195535,66.65610323,365.6371129,2190.285269,435.9858767,81.30693011,140.3171097,1720.192151,0.979569189,93,0,CD69-
1209,1108.797355,62.45214545,416.6083788,2288.958636,550.1680115,79.25243485,199.7617727,1917.854091,1.012125131,66,0,CD69-
119,1208.590874,62.54169947,453.8508836,2519.579577,982.2437695,68.87607037,331.1804709,2433.651534,0.967457176,189,0,CD69-
1047,942.6302957,63.78759068,306.0498822,2067.820847,549.5541451,77.65201525,182.3546847,1836.962203,1.003950593,118,0,CD69-
1039,928.2862283,63.12439009,268.534127,2057.247838,647.4075575,75.85344865,224.7805946,1982.692523,0.981471598,111,0,CD69-
924,982.9370038,64.87214324,367.6471486,2126.585676,582.3782473,76.08152568,208.9478649,1791.277297,1.072363558,74,0,CD69-
751,881.9391491,64.99481364,294.797,1982.855114,511.6282796,77.97992614,182.3509886,1678.55375,0.977003146,88,0,CD69-
374,998.183209,66.87490471,322.7559765,2395.719294,544.894783,77.34923294,161.3052118,1863.942941,1.058086403,85,1,CD69+
453,711.8267397,68.03654,333.1719556,1558.225444,428.5794973,83.09796889,123.6019911,1919.298,1.015505624,45,1,CD69+
110,1167.066889,62.20261333,387.7271037,2466.898074,1110.585842,72.51423185,415.877437,2973.340519,1.038106967,135,0,CD69-
1393,1241.749556,61.82573045,362.7353218,2718.901834,678.8239038,76.27626955,217.6102097,2152.605772,1.000323335,289,1,CD69+
1454,1022.703858,71.93831822,387.8614186,2699.595233,717.2136971,74.68775465,228.2374786,2237.175116,1.063964844,258,1,CD69+
899,852.3780226,70.7826549,362.7749706,2022.644608,443.1263216,79.51096765,137.2249,1637.741569,1.056918672,102,0,CD69-
1339,983.3376565,60.85063049,260.3003244,2132.510366,520.8351137,81.08164878,196.5581463,1943.185122,1.025433,82,0,CD69-
503,1262.01688,58.69694105,270.7204379,2677.625368,437.6121293,83.29811263,146.0427916,1912.761789,1.051643981,95,1,CD69+
1185,974.1213093,66.27574706,375.9484118,2167.293039,508.6819651,80.18801176,183.0884118,1833.602647,0.964180307,102,0,CD69-
1246,903.5380951,66.04945046,272.4144113,2068.649606,428.2842052,84.3212211,156.156989,1815.988257,0.939030956,109,0,CD69-
1341,960.747777,64.35344476,332.0975049,2104.281189,553.3129238,76.28763147,174.3608245,1769.71,1.034208418,143,0,CD69-
729,990.0566851,62.05869722,273.2547778,2162.604444,460.0338468,78.07471111,150.4652583,1556.171389,1.045005494,36,0,CD69-
410,837.7856284,71.51657615,363.7308615,2047.255615,607.0459867,75.32881769,174.5661415,1929.126923,1.041057115,130,1,CD69+
1217,1142.004202,60.17559884,297.4468081,2427.861163,570.2127071,74.23612907,180.2678953,1705.17593,0.969565742,86,0,CD69-
367,775.2865688,74.46404369,355.3251262,2012.580485,655.9388072,76.16747087,239.1990252,1988.951068,1.075652913,103,1,CD69+
805,1012.169865,64.93731746,367.8273651,2218.68619,589.3399523,76.14814921,201.6677683,1837.417302,1.025281139,126,0,CD69-
1683,1106.218347,63.63941,372.1305097,2420.088097,1074.560402,69.72411387,349.9341161,2769.621226,0.998655691,310,0,CD69-
384,892.7988864,62.82228,340.5104,1825.942,614.9791463,83.67104,237.37,2562.502,1.040606465,5,1,CD69+
200,998.8841071,67.44329697,402.0499545,2279.653485,967.6232617,71.00423182,309.6656212,2589.497576,0.969357241,66,0,CD69-
1099,1019.509982,60.94407083,292.9527083,2156.1335,567.5524229,77.17557333,189.343275,1864.06475,1.03199455,120,0,CD69-
65,953.0939835,74.21191303,407.0645402,2544.86682,1094.898699,67.25799655,372.6588391,2630.114291,1.013832809,261,1,CD69+
1449,836.2732583,78.58844133,384.7634367,2547.635367,842.2443417,73.71684233,265.2053687,2549.179633,1.072782902,300,1,CD69+
1295,1060.802286,62.80487426,357.5923535,2256.043861,726.9691018,71.16027921,222.116802,2001.372475,0.998441298,101,0,CD69-
1063,864.6601642,65.13491096,296.2329041,1940.651781,533.7199365,78.21066712,176.158137,1814.559178,0.98840063,73,0,CD69-
272,973.8492387,67.66663699,339.7255555,2327.059589,667.969879,75.56037808,227.2292596,2037.908973,1.026242438,146,1,CD69+
1484,619.8392704,82.65128329,360.6487318,1887.171529,873.2135962,71.07211176,288.0036428,2327.841576,1.012008702,425,0,CD69-
382,1037.170202,65.86833077,339.5506354,2395.683846,536.8374237,76.11590615,167.5902415,1711.680154,1.052591411,65,1,CD69+
677,1045.550156,62.68676803,321.5384098,2285.956148,531.3076379,79.67981475,169.599123,1987.191066,1.021939174,122,0,CD69-
238,1011.603902,60.452568,277.3028027,2144.009467,660.6624792,79.715,242.7592667,2304.888133,0.95804617,75,1,CD69+
1179,987.4116926,61.81683667,251.4924133,2192.221444,556.3491313,76.25034778,187.6097778,1739.601778,0.916472391,90,0,CD69-
1307,1088.495514,59.98224537,354.7286389,2204.737778,662.4731659,70.05527407,180.0175926,1788.715463,1.009062857,108,0,CD69-
541,879.7506258,70.74230515,298.2195773,2336.95567,486.4476996,81.80249381,139.144732,2099.177732,1.012107327,97,1,CD69+
478,778.3282812,73.67134239,360.4699239,1973.052717,578.2499479,77.07687935,179.3293304,1893.787065,1.049631303,92,1,CD69+
1078,943.6213746,62.34080127,271.2201228,2080.874304,519.6989046,75.84231266,165.3282658,1644.618608,0.999389193,79,0,CD69-
1315,751.5863163,70.97483816,233.0451895,1919.910263,386.9331355,88.42941711,155.8508921,1890.399342,1.022323338,76,0,CD69-
1535,1086.535767,67.59220577,377.4801667,2611.2975,953.4096852,70.72980096,288.3504936,2599.610449,1.026261117,312,0,CD69-
1218,1032.336989,63.65036729,347.2345262,2279.635888,453.9074729,82.03529439,168.2033271,1769.203364,0.969365547,107,0,CD69-
1695,1228.658594,65.56608538,432.3810435,2776.994704,1018.448408,71.45977075,335.0334822,2782.572767,0.973211536,253,0,CD69-
188,1123.969457,64.24867784,403.2424175,2435.072423,902.218597,72.72613608,321.5938969,2475.990979,1.016818692,194,0,CD69-
1001,898.4424677,66.57614096,341.3444458,2008.552169,619.4743131,75.34487349,200.4732771,1895.26759,0.999081453,83,0,CD69-
681,889.2709,69.49866458,348.0988969,2147.735938,704.530244,77.19754479,238.6002,2278.171979,1.025872612,96,0,CD69-
983,906.5753315,63.27954414,287.8123928,1990.541982,564.2252321,77.51101622,171.6342324,1897.609189,0.969402076,111,0,CD69-
1135,1097.307645,57.19499634,237.8604976,2259.246098,459.2183369,81.80808659,167.0558159,1790.842683,1.026721454,82,0,CD69-
948,853.8959648,67.08728478,322.8140109,1948.977935,546.145858,79.02367283,191.9200217,1885.244674,0.990196363,92,0,CD69-
316,710.2485428,77.00631776,372.2341869,1870.754112,615.0898007,79.54261495,198.4144374,2234.253832,1.064556646,107,1,CD69+
214,789.8983502,71.45770855,320.1868872,1979.484359,538.4492419,79.94238718,169.9080966,1984.54,0.964724935,117,1,CD69+
1211,537.5515994,76.38431429,133.2212724,1890.42102,204.9445497,93.63980918,106.338252,1670.656633,0.863366742,98,0,CD69-
1573,1108.781976,65.2340455,389.9100405,2490.10527,936.6220272,69.88156532,286.0451667,2462.907252,1.003351199,222,0,CD69-
1127,881.9991999,68.12341698,368.4190566,1987.921321,506.3393226,77.72240943,163.5602075,1704.002925,1.066739099,106,0,CD69-
874,1026.447708,64.22094706,289.8346471,2358.987353,502.6908638,78.19229265,162.0777456,1724.032647,1.002410034,68,0,CD69-
660,900.1835679,69.898883,337.069392,2258.9635,640.8967046,77.40385,200.39873,2148.3452,0.986552788,100,0,CD69-
1088,932.9221998,65.37102653,341.6702245,2066.828265,479.5876862,77.87466429,162.2761367,1597.621735,1.038511545,98,0,CD69-
531,1097.352625,69.22642022,312.7237202,2890.767978,497.4952098,83.35647079,186.1496067,2069.397528,1.025763543,89,1,CD69+
255,819.8507718,72.03668189,344.6255748,2048.002677,596.1320912,77.05130551,187.1132378,1983.837874,1.046456417,127,1,CD69+
30,854.8621578,74.25818707,357.6787155,2305.947845,819.8875283,74.23640948,343.4298267,2279.423017,1.049161293,116,1,CD69+
662,978.3784184,62.76240377,306.2414623,2121.380472,641.2261561,76.82864811,198.6989434,2110.364811,0.999970598,106,0,CD69-
1303,1018.111431,64.54962885,362.4642308,2230.673846,506.052099,80.16184519,171.6172115,1852.444904,1.019562524,104,0,CD69-
230,778.1477698,74.87489496,321.2522361,2205.438151,390.0044211,84.41285714,139.200784,1722.40521,0.926737894,119,1,CD69+
157,1173.481956,67.80390476,477.9026905,2682.891845,1036.982425,72.9732875,423.3225202,2754.368512,0.982867014,168,0,CD69-
1402,839.5978548,76.04634116,368.6161155,2392.312599,922.4439868,72.078187,336.7648798,2537.070578,1.019150423,277,1,CD69+
385,792.4485219,73.0004875,345.9405,2016.843333,570.8345512,72.47657708,168.4407833,1643.677083,1.066380139,48,1,CD69+
1508,1324.622646,63.0247223,456.7373937,2845.960348,849.2062124,69.02433659,229.6886585,2279.99676,0.973612601,287,0,CD69-
380,1049.444682,65.4656274,299.7963466,2484.442603,518.8857842,80.69643151,194.0766274,1872.168904,1.056632499,73,1,CD69+
1235,1024.486243,58.21026447,297.5037763,2046.610526,591.8147146,78.81810658,217.1909474,2023.271053,0.974663066,76,0,CD69-
721,1029.587263,60.84444948,304.2946742,2175.531753,546.9886426,78.68288557,205.6270371,1838.939588,1.046992563,97,0,CD69-
864,1101.267471,61.36965263,290.5145092,2392.722763,520.7086427,77.15167237,128.0750092,1843.114211,0.993282372,76,0,CD69-
264,899.3990477,67.85221193,340.7242018,2099.196147,598.1968247,78.91508532,190.0471431,2108.129083,1.026542109,109,1,CD69+
875,1076.886498,58.99021134,275.8571485,2247.378557,579.9337089,77.56087835,203.9778711,1888.273711,1.021603369,97,0,CD69-
787,1058.600235,61.31852835,332.0447165,2227.802835,513.4284693,80.75564016,176.3784094,1930.32685,1.028348097,127,0,CD69-
101,1091.623252,66.8318928,449.018144,2415.39128,871.447805,73.37231387,305.4018963,2462.571227,0.956810364,375,0,CD69-
13,922.9456344,72.7416457,393.9221237,2361.643333,1072.379707,76.95261398,533.428914,2944.52,1.052211954,186,1,CD69+
1324,894.7129278,66.99041504,333.8540637,2067.610442,385.463955,82.30605929,127.5363319,1584.569027,1.033635887,113,0,CD69-
68,956.7054326,70.90637342,385.8989873,2357.45788,964.8764548,70.43849747,333.3563481,2486.43981,1.019082599,316,1,CD69+
1064,942.0019187,61.57557596,270.6635308,2029.459231,568.0961814,77.79301058,186.1713029,1898.247212,1.019392622,104,0,CD69-
1158,949.1410105,63.93895941,329.6536149,2090.946238,444.3849713,80.68087822,147.5426257,1699.523861,1.06098706,101,0,CD69-
1203,893.4528658,65.26464478,222.5272597,2160.449851,619.4516358,77.73634925,213.1444642,2013.440597,0.909841848,67,0,CD69-
877,1078.781665,55.99879545,286.1168318,2108.650909,579.1511529,77.61035545,197.21973,1904.527273,1.021592041,110,0,CD69-
71,1393.54132,60.96345469,509.3890898,2843.256523,1023.295744,69.34848164,379.3424219,2506.172305,0.980924531,256,1,CD69+
1652,1271.812852,64.52864685,459.5367117,2791.628423,1063.621491,70.53317162,317.8955721,2905.021306,1.041809985,222,0,CD69-
1680,1172.355336,65.73355657,406.6520367,2687.555168,993.7498256,70.67344801,317.9194067,2656.621835,0.967070745,327,0,CD69-
566,1004.0364,60.1029,271.7774416,2124.271169,722.1492872,72.00670649,228.2732597,1990.572468,0.954829629,77,0,CD69-
1567,671.8131695,77.01117882,317.2239088,1898.627748,873.5012825,72.68546542,339.855807,2300.469786,0.871502824,373,0,CD69-
1443,959.1692986,75.24489192,399.3241492,2706.086566,775.041515,72.2265654,197.4080348,2330.089924,1.106413243,396,1,CD69+
798,909.008711,66.84678646,345.2894958,2075.304688,532.6883186,79.35294479,176.1685833,1906.290208,1.02905144,96,0,CD69-
846,869.3006341,68.5830375,338.8699875,2039.306125,522.2145788,78.27481125,191.6096875,1720.544,1.020026869,80,0,CD69-
523,1106.267582,61.75503846,334.3837192,2377.181385,532.3062855,84.03896923,183.1684308,2376.979231,1.010526915,130,1,CD69+
626,884.6803838,64.44546061,205.0948242,2132.792929,562.6467583,78.47241818,203.1326626,1879.326263,0.93649805,99,0,CD69-
495,826.5024992,70.22673028,321.6704037,2031.453761,692.0241559,76.90835505,218.5857064,2244.443303,1.032994158,109,1,CD69+
1305,873.7371845,63.63712391,268.1407304,1939.655652,389.2740328,84.4225587,144.2033283,1670.038587,1.012785183,92,0,CD69-
155,1223.864517,65.0235762,496.9057353,2628.733048,1177.517665,69.51547219,537.4678198,2698.08746,0.964689702,374,0,CD69-
963,1001.304089,65.92353529,400.0110059,2204.793647,462.1707478,81.03612588,155.9295553,1776.028706,0.99571092,85,0,CD69-
758,1054.241621,61.78862118,323.2662153,2238.130706,537.809185,82.18533176,204.6424235,2102.429176,0.985579357,85,0,CD69-
999,888.6139736,70.00674157,382.1190236,2081.905843,605.4020329,79.52357528,191.9600899,2189.416966,1.02535321,89,0,CD69-
866,979.0264631,63.69705714,236.3299643,2284.464643,516.0720011,76.55395714,161.3884643,1679.166786,1.005169078,28,0,CD69-
790,932.9078754,69.378994,385.225403,2190.7687,526.9469294,76.890128,156.48823,1773.795,1.023201917,100,0,CD69-
1409,973.8146252,73.13233858,379.6710953,2619.025698,799.9151466,72.82570377,247.4085477,2361.828537,1.079940006,451,1,CD69+
1280,939.9963935,64.74602152,301.8389494,2104.682405,631.5000206,74.33644937,217.5027342,1833.625063,0.998101166,79,0,CD69-
366,785.765463,74.29461083,376.3628083,1979.026083,656.4151627,73.80594167,209.3852058,1924.86425,1.07817057,120,1,CD69+
1423,1187.731853,66.38107184,419.0295922,2756.968447,597.9125371,76.78427767,170.2137888,2058.306505,1.096760712,206,1,CD69+
1604,1209.582362,63.87324348,416.0973679,2653.96194,1004.702028,66.49732977,288.3545625,2483.301171,0.998050314,299,0,CD69-
1661,1056.593183,66.02810235,354.4384706,2451.501235,1181.407362,72.70515471,471.0097059,3323.158059,0.995111351,170,0,CD69-
