RR,Ntm,Ftm,Cellsize,Na1,Nt1,Nt2,Fa1,Ft1,Ft2,NCR,NucI,NucRR,NucNtm,Activation,Donor,Gender
0.806322065,639.4246864,319.8870853,293,80.02643678,266.6724065,2145.465816,88.15092502,82.09842814,2135.60961,0.195918367,623.934885,0.79786197,372.8191126,0,3,0
0.840622937,651.2055811,311.6292458,205,79.54861198,265.316398,2163.635184,88.76631892,79.8896627,2175.070566,0.518518519,597.1092205,0.848666197,366.795122,0,3,0
0.841549222,600.1562178,381.0976762,314,80.53217137,259.6677558,2009.878112,86.55145575,93.83170112,2235.61166,0.180451128,581.0429392,0.849318643,381.8980892,0,3,0
0.863371154,636.1532752,342.6095416,240,79.60668701,273.1363297,2071.25843,86.71787712,88.85745746,2046.120988,0.333333333,611.0005797,0.875390872,384.4375,0,3,0
0.827334797,632.7322416,386.8982736,204,78.93396525,256.3482545,2042.387108,85.87483291,103.3656713,2162.434308,0.179190751,608.5602585,0.838650682,462.9705882,0,3,0
0.848139963,521.2922373,140.4382579,105,82.33572518,187.2140522,2103.664888,96.16465908,70.39844725,1922.330285,0.5,474.9133334,0.851165336,198.5142857,0,3,0
0.859425628,598.8494847,104.874269,345,80.71771831,268.1318404,2005.786376,93.89252928,55.64803677,1624.241455,0.642857143,564.4225327,0.875083531,246.5275362,0,3,0
0.795925573,623.3064246,327.4914766,294,79.59631437,258.3152521,2065.177389,87.31323816,82.55221773,2057.064605,0.361111111,603.5929277,0.807512951,343.1870748,0,3,0
0.804029822,662.8732237,334.2684924,378,77.93947128,264.998469,2069.241159,87.08139883,88.07189394,2022.12559,0.125,645.2703498,0.802308427,476.2301587,0,3,0
0.841373654,614.0781749,427.8691305,222,81.67355617,257.6369578,2233.686456,85.53946686,155.5029926,2043.986643,0.804878049,569.5438932,0.874797974,258.4594595,0,3,0
0.869212163,646.5075581,218.2013513,197,79.13870465,264.8240398,2092.289262,92.98369415,70.03932564,2204.659814,0.313333333,608.6513413,0.876292088,449.3299492,0,3,0
0.851959941,654.2703071,365.4693342,173,78.83541012,273.5805014,2067.09399,86.85649425,93.6163644,2161.179881,0.3515625,607.3668788,0.864144511,457.0635838,0,3,0
0.835345618,616.4123715,306.4394559,183,79.07207617,247.2029899,2016.505297,88.64988177,83.15842426,2065.527429,0.464,577.3414595,0.846712667,329.6775956,0,3,0
0.675491498,333.9893628,159.914148,286,73.31330829,153.0072867,1353.124715,87.9250559,50.66694388,1609.951406,0.588888889,391.7513103,0.733528402,291.3181818,0,3,0
0.630210917,288.9431515,79.12695762,66,89.54475703,107.4869796,1828.349291,98.4520577,51.57623604,1816.826429,1.357142857,261.0363872,0.650979888,189.3181818,0,3,0
0.876245431,608.4659218,457.4092187,349,80.02148859,249.7041195,2039.276665,81.81385012,130.9281339,1945.124998,0.233215548,583.6445741,0.883087891,358.1977077,0,3,0
0.850229475,662.1435043,298.9957094,198,79.56786158,283.5115547,2142.201642,89.80353573,81.06547701,2266.92999,0.346938776,624.7706674,0.855433093,375.0757576,0,3,0
0.769424729,653.8958109,323.4688504,221,78.92822586,262.7356114,2133.248088,87.7982926,89.06733876,2018.837114,0.331325301,625.3672865,0.773897487,370.9411765,0,3,0
0.706968424,556.8732538,187.0819395,380,81.02879969,229.1710127,2007.630773,92.17135057,61.78191458,1606.036174,0.202531646,560.7046479,0.718501346,333.2342105,0,3,0
0.841460395,742.1757245,426.8954986,208,75.05301885,275.6954028,2141.896773,84.88146606,114.2338245,2201.527298,0.253012048,702.886553,0.835548851,484.2403846,0,3,0
0.862153288,582.6050384,248.0402578,184,82.10682048,269.2964591,2030.897549,90.91543833,65.02586238,2105.41834,0.735849057,546.4153976,0.876495864,273.1195652,0,3,0
0.824596332,631.551114,286.4507314,200,79.83002342,261.9030718,2099.506239,88.47358829,70.92554717,1949.245959,0.204819277,610.009521,0.832631745,437.675,0,3,0
0.878140407,612.8502827,625.5054321,165,80.40688996,267.5821749,2038.088334,75.77590179,194.8600006,1973.934937,0.195652174,611.1906391,0.877868968,282.7030303,0,3,0
0.852404819,586.8232073,313.9584347,165,82.04194002,271.7782466,2034.989331,88.28466317,80.18985705,2094.104864,0.571428571,543.4979368,0.864911458,426.6060606,0,3,0
0.845742059,647.9733162,351.1973225,187,79.32040148,271.996085,2098.69834,87.11585429,89.83343049,2195.603971,0.147239264,629.3198647,0.852258222,495.7326203,0,3,0
0.888312066,632.0845288,305.8145796,170,80.0198667,269.8493874,2098.036348,88.07457924,112.3409545,1743.478739,0.603773585,584.6400434,0.882263281,252.8588235,0,3,0
0.857785393,629.2323334,251.4149889,173,78.78654092,249.5493446,2040.925987,90.71046813,73.04574917,2025.514211,0.572727273,573.1001107,0.85787954,391.5491329,0,3,0
0.74316486,257.1153509,217.3085901,397,66.6612599,108.4520774,1071.812527,92.5973555,71.62127466,1799.825711,0.244514107,297.8872769,0.753893269,313.7254408,0,3,0
0.848616783,635.5213618,288.0846106,226,79.78560754,266.8753886,2101.977785,89.75683581,75.68201648,2160.619023,0.221621622,617.5310489,0.85204893,391.4778761,0,3,0
0.860094504,631.0683322,482.8086189,195,80.30234486,275.8294324,2099.590805,81.9066206,115.1974685,2144.016989,0.274509804,599.7230372,0.86643338,373.2974359,0,3,0
0.723684181,446.2754975,227.5993768,303,74.99436931,181.7270134,1696.5163,82.51569691,64.23130441,1676.122448,0.371040724,466.6752956,0.769382442,336.1452145,0,3,0
0.800566821,576.2765992,241.248332,189,82.14077916,247.5633294,2119.371236,91.57855855,69.37902393,2105.887178,1.589041096,543.4389569,0.854777186,311.6190476,0,3,0
0.853008479,595.4627745,269.8486952,194,80.25183084,248.2754293,2019.939078,90.58258906,69.7809978,2185.137731,0.813084112,563.8384956,0.862989963,342.2525773,0,3,0
0.797231436,607.3816687,258.0859937,167,80.50644672,266.1666483,2027.405956,91.37293223,81.01671514,2031.589645,0.255639098,591.1723111,0.796032899,381.2215569,0,3,0
0.846475082,634.2061041,80.54243,213,80.969352,268.9931408,2208.516177,98.33166152,51.58473088,1770.033851,3.840909091,572.9681539,0.888441784,177.2065728,0,3,0
0.646950882,361.7843636,183.1497833,322,66.5275993,157.6346888,1400.37557,82.75881873,63.20129579,1273.176705,0.175182482,383.986907,0.679589549,361.810559,0,3,0
0.824712539,701.2394451,364.9278226,185,76.9633285,271.9918862,2138.656077,85.74509498,98.36294053,2016.345345,0.312056738,659.9430605,0.821863413,444.1189189,0,3,0
0.8455497,570.2276611,332.4618111,181,82.4883277,262.4046999,2028.27922,88.28300991,91.15340977,2140.504504,1.011111111,538.9874021,0.864558244,347.6629834,0,3,0
0.887021786,653.6146381,213.9283867,227,80.63599216,291.703487,2198.610084,91.72184944,71.53139973,1800.807495,0.669117647,605.7648366,0.886156989,222.3920705,0,3,0
0.669917688,374.2398878,67.85258224,101,86.52189415,143.2982691,1860.428396,98.5920984,43.36126236,1770.659275,0.463768116,383.6086041,0.681420679,269.2970297,0,3,0
0.862662273,622.0462705,409.3086128,251,80.01895112,273.3281433,2022.502202,84.99781823,124.1111321,2031.898743,0.146118721,608.5811045,0.86784067,333.4501992,0,3,0
0.814735664,655.5267562,314.3672535,196,77.63511487,256.519455,2046.728463,87.14245007,89.47454706,1851.574768,0.370629371,621.0401705,0.82207535,382.7397959,0,3,0
0.845699305,560.5414225,246.2196665,172,82.15319727,251.4582834,1990.434122,91.78660438,70.76408425,2224.469416,0.68627451,530.3089135,0.860249387,323.0930233,0,3,0
0.86091836,632.5443662,487.2657836,220,79.26468115,265.5608085,2035.77531,82.75254065,142.3198492,2147.834418,0.229050279,601.7415886,0.869792346,465.5727273,0,3,0
0.697950834,502.6683951,177.9946189,202,79.07021849,205.6274825,1850.966785,92.2567696,65.970914,1506.996159,0.12849162,499.6662545,0.692350654,388.1584158,0,3,0
0.793483016,666.3733108,306.0785609,217,77.21473685,258.2131886,2061.544964,88.43171639,84.76666864,1990.2461,0.25433526,645.7990131,0.799686344,407.9953917,0,3,0
0.86401558,664.319017,290.6493875,179,78.14627321,271.4699593,2075.66787,88.97319794,72.99114209,2049.164229,0.226027397,644.7470437,0.871160087,395.547486,0,3,0
0.62818286,115.5652411,81.93479247,814,65.78789534,59.6950167,437.7280056,82.15822564,43.94665783,1090.75124,0.082446809,142.9269471,0.646572177,515.4398034,0,3,0
0.825201933,582.500885,273.6717713,190,81.22975868,254.4684692,2012.886804,90.44753138,70.16604021,2221.737024,0.844660194,549.7498198,0.84503038,302.6263158,0,3,0
0.831777026,602.0109848,323.701165,193,81.53530477,271.1405217,2074.54656,87.83632201,89.6709556,2059.922658,0.176829268,587.5060894,0.84034014,410.1398964,0,3,0
0.857098585,618.4400506,268.5204468,200,81.1961635,270.6997005,2139.084219,90.37400055,77.16020203,2065.110107,0.652892562,584.2014641,0.874635797,253.615,0,3,0
0.861624112,583.1923849,292.9510288,163,79.87670025,241.7295847,1939.689834,90.72624403,88.04105988,2252.04028,0.393162393,557.5427592,0.871931654,370.8466258,0,3,0
0.858926151,568.4451271,275.7770081,211,81.94488622,235.72453,2100.03329,90.14184952,72.64929962,2134.329956,1.089108911,539.3038414,0.877553138,238.6919431,0,3,0
0.815424344,622.7825451,321.3740433,252,79.22622424,251.1162041,2048.391316,88.15218394,81.87706045,2116.745009,0.8,588.5537934,0.845875727,318.4801587,0,3,0
0.825539496,635.3948992,339.9249547,129,79.7755887,270.3236636,2076.761775,87.10136549,82.39696782,2096.182788,0.194444444,620.37184,0.830650617,440.4263566,0,3,0
0.859472757,557.7968068,277.665043,132,81.73273343,256.2555693,1916.364686,90.15013187,69.48698904,2232.604264,0.346938776,538.9466576,0.864061794,357.469697,0,3,0
0.914958,603.3603771,498.7535858,133,80.35304368,262.1654139,2016.176069,80.20699883,161.7617531,1865.914978,0.33,578.2469612,0.906859881,409.6766917,0,3,0
0.863610804,598.5486807,348.5769016,180,80.62327088,259.0291462,2025.599709,86.71128247,88.64884455,2066.463515,0.285714286,581.3377888,0.871292672,354.7944444,0,3,0
0.814327182,626.1903923,246.9658493,57,79.17545786,271.4669352,1981.763885,91.3876709,59.16540985,2243.412988,0.838709677,590.683785,0.754450692,203.9824561,0,3,0
0.848736642,643.1557214,322.1664036,298,79.51627651,263.8674752,2122.499999,86.77090628,122.8330878,1664.878861,0.544041451,606.1914214,0.853546936,261.3221477,0,3,0
0.712504407,407.7306906,167.4360973,332,78.18688546,189.5196752,1550.139784,79.42959483,58.41952623,1465.502448,0.234200743,421.7967528,0.736959775,372.0301205,0,3,0
0.785080772,632.0312723,416.2117834,248,78.27565254,248.5129644,2028.297063,84.19073518,108.3716151,2110.561966,0.441860465,600.6959032,0.791024435,326.1774194,0,3,0
0.871563807,535.9633839,96.03112793,148,82.65193525,209.6478597,2051.917449,97.81999969,57.29669952,1807.382007,0.873417722,512.0876085,0.895339409,198.1418919,0,3,0
0.795597954,553.6468548,272.6086979,201,81.96007266,231.7622321,2039.870677,90.96139739,95.54871843,2067.806059,0.778761062,532.4583736,0.803276683,213.1940299,0,3,0
0.755355456,519.3249408,260.6505357,171,83.16300901,206.3463992,2021.085044,85.03926222,88.77370107,1729.124427,0.613207547,519.3984918,0.819554791,264.6374269,0,3,0
0.853190109,563.4925253,311.0317352,164,81.91910304,246.9442246,2001.559889,89.79590926,96.33098554,2210.941098,0.842696629,541.0215593,0.864186907,365.4085366,0,3,0
0.819591059,641.8702488,335.1129233,164,78.98123482,251.6600366,2119.514198,87.97894545,106.1436692,2038.835595,0.401709402,606.4991216,0.810406599,353.1463415,0,3,0
0.885467323,625.3326759,128.1101702,171,80.49240574,268.2066052,2104.057401,95.43643012,55.28030777,1728.294612,0.613207547,591.8716622,0.890776826,326.2105263,0,3,0
0.862139553,654.2618051,230.2955848,164,78.55846221,246.0359192,2159.1775,91.54830325,61.91739231,2053.817598,0.438596491,620.8766641,0.845441203,398.9512195,0,3,0
0.819367774,587.0961865,298.6813402,210,81.70579846,261.2001356,2059.439999,89.31283364,87.62447507,2074.746523,0.640625,567.3237784,0.813202847,338.0761905,0,3,0
0.841870305,607.5879761,217.5974437,179,77.30865183,251.3235633,2034.836986,87.68820702,70.96338634,1866.791256,0.209459459,586.9798413,0.846787462,377.6424581,0,3,0
0.863457001,616.119217,340.8313019,161,80.31470098,253.8227474,2096.418816,86.40280845,101.6879403,1900.636173,0.341666667,590.4994318,0.873918608,404.5403727,0,3,0
0.82340379,612.3160822,274.75418,201,80.21088936,257.8239881,2066.165947,90.86982522,72.19131756,2286.29615,1.364705882,569.0932045,0.8527643,268.2288557,0,3,0
0.893550592,608.2129616,436.9542175,208,80.13238075,248.3415693,2066.161179,84.69071541,176.0909008,1903.774493,0.395973154,583.1295037,0.898315026,377.6634615,0,3,0
0.880790941,592.5656841,167.9115164,159,80.982651,255.2841349,2044.824285,94.55197437,58.81272292,2037.263328,0.2421875,574.0446672,0.890768224,412,0,3,0
0.793265896,616.4385902,256.6222722,178,81.0729189,262.2557941,2137.424336,90.59240205,71.1563017,2104.604473,0.816326531,550.5783409,0.809851012,235.4269663,0,3,0
0.815152079,620.127975,332.2448543,284,80.07998697,246.7562865,2148.935232,87.31797616,111.5538211,1875.80971,0.229437229,599.0858904,0.832880226,280.2852113,0,3,0
0.852292089,589.0780901,258.571309,186,81.84178779,256.1511894,2096.386983,90.22217589,75.73869758,2035.759236,0.476190476,558.5592651,0.85532861,359.344086,0,3,0
0.830496637,629.8232556,270.1494447,174,79.28924368,267.5305668,2026.692366,90.82190466,75.81256668,2213.249273,0.359375,600.0578716,0.823652005,316.0804598,0,3,0
0.82580846,650.3213711,383.6193981,197,77.49855198,265.1643487,1991.098332,87.64201381,131.1088508,2228.155121,0.296052632,608.0480823,0.817816185,294.751269,0,3,0
0.874038332,644.985098,383.9281235,174,78.88205734,266.7551055,2060.885857,86.53156967,130.7505695,2023.154486,0.137254902,630.1987746,0.876010424,364.7586207,0,3,0
0.823545364,624.2422324,411.5204694,239,79.07319613,260.9687801,2008.526523,84.45897985,102.5705929,2164.552837,0.264550265,590.5552882,0.810525844,356.6276151,0,3,0
0.831019786,597.1066343,196.9521585,208,81.61426347,267.9094585,2086.199418,92.98848877,47.42583444,2178.533119,0.677419355,567.908394,0.844001865,272.2836538,0,3,0
0.770582453,613.2159049,353.914899,213,79.44743632,241.4891292,2059.519806,87.47228521,89.32862338,2201.027363,0.196629213,592.4960934,0.795167237,312.8638498,0,3,0
0.841560675,621.2861946,321.0362392,202,79.00904164,250.1694228,2022.795588,88.99777394,100.1949331,2123.090671,0.254658385,603.2232751,0.845495489,424.9455446,0,3,0
