Norm_RR,NADH_tm,FAD_tm,NADH_a1,NADH_t1,NADH_t2,FAD_a1,FAD_t1,FAD_t2,Activation,Donor
0.9970072425590436,1089.669709,870.2949194,66.38980562,391.8885506,2466.017753,75.38824831,358.4749213,2460.439213,1,6
1.0148909833639257,1034.800317,835.1326013,67.46573146,388.2139101,2383.607303,73.27922247,303.0711685,2323.504719,1,6
1.0719683980977552,909.1476293,775.474164,74.23771333,385.3178667,2423.418556,76.71828333,314.5124444,2300.717111,1,4
1.0159900174401302,1313.714682,994.1348689,55.19045,370.4867667,2475.476111,69.88077,350.7615556,2498.721111,0,5
1.0458472976252848,1091.585981,895.9452758,66.75534333,402.3245111,2476.873556,72.68701111,372.8749889,2308.900889,1,5
1.0188607113596706,1064.838238,852.3570737,67.13992778,404.7302444,2412.991889,75.67140111,349.0216222,2435.809222,0,6
1.0231793438056398,1268.520699,1044.239647,61.33748111,464.8759222,2533.433,73.15239333,511.3056444,2580.316,0,6
1.0114713002221585,1198.610859,768.0814114,62.45906556,405.7284111,2518.097889,74.74756111,305.3383,2160.345222,0,6
1.0016804442895546,1061.392828,927.3309892,65.90008,390.8505556,2362.102556,72.85904333,367.3288333,2473.147333,1,6
1.0207672493182565,1113.84297,1007.910447,63.40484066,434.9198022,2312.418242,73.39457143,432.4853846,2637.980659,0,4
0.9159845990059504,1014.699701,1153.350579,66.88653626,374.0433846,2309.884066,64.98921099,383.2394945,2584.998571,0,5
0.9792460520087836,1053.324609,997.4124306,66.99939121,402.6859121,2373.027582,71.83962857,423.7209341,2482.458681,0,6
1.0020960586819845,1241.362547,986.6824544,60.5776956,418.7885824,2502.800549,70.64875824,372.3469121,2480.13,0,6
1.021067819370011,1194.205796,962.0561741,65.16339231,456.8552198,2563.95011,71.46051538,383.9249341,2430.443187,0,6
1.0127447911765517,1289.083241,898.7742694,61.99204725,461.367,2638.294066,74.18800879,355.3673956,2482.620549,0,6
1.0551106122664968,1035.630786,861.2035194,70.51791304,402.8014674,2548.990435,73.44943043,327.1523478,2388.819891,1,5
1.0277651241494945,1132.860606,844.010657,63.59500978,402.9109565,2408.007935,73.76330435,342.15075,2298.409348,0,6
0.9820934694506608,1176.949223,976.4569651,62.88248261,418.1673696,2454.38913,73.48448804,417.0698261,2540.190109,0,6
0.9858858842537148,1259.199566,974.8499156,61.59664565,423.7493261,2588.478913,70.91851957,381.05975,2453.018696,0,6
1.009478577855797,1228.085515,687.0196773,61.66182935,430.5891848,2500.767283,76.08983478,254.1357609,2052.349891,0,6
0.9936033806595655,1229.800408,836.8687158,60.89658478,403.6091304,2509.175543,70.62741196,313.2163261,2117.307391,0,6
1.027777316794982,1210.306564,931.6150007,61.87190761,421.5475761,2486.68913,72.2292163,405.2461522,2346.378587,0,6
1.021937113945306,1220.332224,791.3422516,62.27653696,433.3949783,2518.130543,74.01802283,309.893587,2184.978152,0,6
1.0908304626509084,983.7501949,800.2377592,72.15545161,388.0586237,2536.402151,75.89580968,352.6014839,2239.297312,1,4
1.1146034306803392,1174.669327,895.7896041,62.98671505,384.6186237,2527.245591,77.49601398,450.3782473,2471.262473,1,4
0.9837571607224296,1470.965541,995.5055193,50.94344086,444.0005699,2545.943226,70.6831871,385.286043,2504.118817,0,5
1.0092195435178832,1335.729433,1097.518546,55.54708172,411.2695806,2491.98828,68.45230968,490.5657957,2489.443333,0,5
1.032343320855319,1154.623372,792.0807438,65.03022258,436.3573871,2487.677849,76.81116559,335.8997849,2346.387312,0,6
1.0098909870595438,1369.728989,942.8131143,57.78525054,438.3461935,2641.073441,71.17494516,399.203172,2328.543011,0,6
1.001936676230554,1283.124359,836.5034625,59.7213129,447.2144839,2518.823656,73.09287634,306.7443656,2296.317634,0,6
0.983847053497416,1136.241284,897.6341839,65.14090645,388.4554086,2533.454731,72.24502903,407.428957,2213.578817,0,6
0.9912647920386394,1346.577266,879.1103729,58.20266559,451.1603763,2596.111075,71.90455914,353.572129,2257.62172,1,6
1.024831136446695,1072.443788,915.0278587,69.04084086,426.8305699,2511.862473,73.20561075,422.719129,2307.32172,1,6
1.0713189582129308,1015.175616,796.9606117,69.79268511,398.5139255,2444.089894,76.50766064,330.8698085,2332.762979,1,4
1.0666301643822604,1076.474863,878.5080794,64.99868191,417.2363723,2316.366809,74.38245532,411.1304149,2293.952128,0,4
1.0366651898005146,1085.244733,909.7761418,61.67262553,371.6132447,2239.02383,70.72589255,348.3356702,2280.715532,0,4
1.0098659983079528,1390.811509,969.4621179,54.37437553,453.9715,2513.708511,68.91507447,359.0489468,2331.270532,0,5
1.013970977400778,1270.928692,978.6740345,59.27550532,431.4377021,2497.215638,66.52109787,365.9890851,2230.615851,0,5
1.049913299651149,861.31072,798.0617442,74.66248404,375.8124043,2276.77117,71.2944383,327.269234,1994.782234,1,5
1.0414491991346295,1245.190113,941.4334625,62.11364574,404.6374149,2625.525426,71.98135426,379.9447872,2393.655106,1,5
1.0633092012159904,1058.876832,1038.28865,71.3527117,388.3762234,2728.504362,71.59153404,445.5409362,2571.58266,1,5
1.061101078669778,1056.545596,1154.977282,68.31964681,393.629266,2481.68617,67.26003191,481.7584468,2566.769362,1,5
0.9976574627572008,1186.302568,906.1638033,62.82621915,391.089,2535.761915,73.88516915,400.1397766,2357.963298,0,6
0.990434869031489,1119.228787,1034.331971,66.20063511,402.1060957,2506.993404,75.71788936,501.6972766,2765.319043,0,6
0.991175152338202,1123.778843,915.4682857,66.21648723,425.573,2476.769681,70.20962447,346.8905319,2304.354043,0,6
1.018166646335079,1068.262883,936.5919204,68.12488511,407.0298085,2484.747979,71.68842979,378.4868723,2365.018723,1,6
1.0096097266621429,1169.95999,996.6275839,61.60934632,407.7903474,2398.501579,72.45817789,432.4699368,2524.889474,0,4
1.019368919351428,1240.672912,973.1120512,57.24821158,356.7268316,2429.351895,74.62865895,432.3237895,2608.306947,0,5
1.0027499559587885,1311.124732,768.3070187,60.65791053,451.1284526,2640.167263,74.69906842,304.6552526,2179.329158,0,6
1.0149152296736097,1400.174841,1015.549567,58.24926421,497.5865368,2663.527474,72.93006632,447.6061158,2583.690737,0,6
1.0135268895364289,1151.76925,807.5257538,64.26234737,390.5404526,2511.193474,74.56335474,314.6446632,2288.817474,1,6
1.1064376432374188,918.6463348,798.2925588,72.7774,387.5794896,2352.414688,77.23371563,334.8747604,2418.998958,1,4
1.010649159199946,1186.677478,1060.006553,60.06410625,385.1497708,2396.938958,69.74378646,424.4780417,2558.020104,0,5
1.0437207110274114,1090.830613,962.9089336,67.71212604,375.7321771,2590.946563,69.63614896,366.0015,2379.561458,1,5
1.0204237208128946,1273.440623,938.2273431,62.39122292,462.0766354,2617.236458,71.52721979,368.1128125,2390.307292,0,6
0.9928792838250452,1621.678005,1034.059902,48.38860208,386.8150208,2780.020313,66.84065208,357.5142604,2426.002917,0,6
0.96689625531214,981.4619822,866.6732831,68.90140208,377.0720313,2322.227083,73.06229583,366.4674792,2260.163333,1,6
0.9992154359543486,1445.474395,1086.956573,52.2324732,413.3295979,2574.867629,70.7560701,406.9395773,2754.844124,0,5
1.0548303982780969,1233.553613,853.8537128,62.32785773,391.8334536,2625.505155,72.35729897,317.8188247,2270.707216,1,5
1.019538482246158,1136.101434,926.2830888,65.95076907,413.1325361,2534.767526,70.15103814,343.9791237,2311.781856,1,5
1.0254223693219675,1207.088468,990.8026143,62.07587526,434.1678351,2476.540619,73.58369691,436.5278247,2610.805464,0,6
1.010721126618938,1265.620997,952.1507605,58.39522784,405.7408969,2476.485979,75.37994639,399.358567,2736.849691,0,6
1.0114209297393029,1198.266972,881.4535279,61.1297,395.6078351,2461.956701,72.98081031,307.7984639,2454.999278,1,6
1.026151998473761,1054.968745,790.5586735,69.26993505,402.1721856,2516.311031,74.57248351,308.5004845,2237.108866,1,6
1.0512353138737378,1051.139834,973.6228534,66.38932245,382.056449,2375.929898,75.51502857,480.6951735,2549.085306,0,4
1.0011206432018989,1100.232553,828.5611247,63.04968163,372.6022143,2347.193367,74.43249592,349.6947653,2236.329796,0,4
0.9873885833250352,1239.115419,1049.561576,62.22651429,432.6506429,2571.202959,70.51553163,402.6683265,2618.88898,0,5
0.9968747141278252,1359.184803,1034.916517,58.73834184,476.8867143,2616.758571,70.80012143,410.188398,2566.72,0,5
1.0261310963840655,1339.135931,869.2649496,58.19424592,424.5447653,2611.61051,73.01201224,333.5341939,2323.786633,0,5
1.0395245804739142,1231.469432,856.2879648,63.31392143,424.7375918,2624.771429,69.70995816,324.1654796,2111.817143,1,5
1.038755252911045,1115.076013,1032.897746,67.25430408,379.8713878,2621.088367,68.9321398,407.9432449,2434.255612,1,5
0.9877651257027092,1137.856743,811.5066193,64.87224286,392.1615,2508.719796,72.66283469,333.5813673,2082.621122,0,6
0.9807390084272026,1281.652339,913.5020432,61.19709082,443.3594592,2599.696633,73.54695612,388.3451429,2432.67551,0,6
1.0312046622231064,1154.353572,1097.886702,65.61876122,427.9685816,2543.307551,72.53993061,507.0873571,2692.804184,1,6
1.0226211592197865,984.9384028,760.0728295,69.42692727,393.036404,2355.23202,76.3948404,313.4454242,2217.723838,1,4
1.01416317887216,1263.482723,891.8467142,62.56398384,460.1947475,2604.53596,69.10222323,302.9017475,2227.076364,0,5
1.0248252884587383,1176.616731,739.7460913,63.27288384,424.1239899,2474.032121,76.34244646,306.8500202,2192.398788,0,6
1.0092318149579356,1279.166679,838.5478326,59.80616162,455.4332929,2505.654848,79.33398889,388.0603737,2594.981313,0,6
0.8382836475596583,980.3365901,996.9149552,66.61736768,313.1345051,2299.874848,65.30078485,373.1025455,2182.52,0,6
1.0219451209914543,1154.802473,882.3291714,65.06272121,441.3985657,2480.384444,72.22414141,324.5023232,2359.015354,0,6
1.0211364513480516,1050.542636,929.246345,69.99226162,421.1861616,2519.061111,71.91551515,381.048404,2387.933838,1,6
0.9996424204866416,1092.188784,918.725166,68.75161414,433.2798283,2541.674141,73.48688586,394.074798,2401.208687,1,6
1.1082375131834372,928.4634577,596.1678993,72.77019,396.27962,2349.3224,80.369014,240.24559,2087.5544,1,4
1.086326585804997,903.2374407,763.2965213,74.202505,365.99878,2447.7296,78.444135,353.01918,2324.9514,1,4
1.0739999150644637,1166.691011,833.9235301,62.460885,449.52486,2372.9418,72.619496,298.79638,2270.7906,0,4
1.016610504908137,1366.503702,1137.206406,55.529279,416.3445,2552.0639,68.095794,486.0641,2564.8069,0,5
1.0077032150723455,1402.045331,993.0500148,52.662167,366.65227,2552.8511,68.946548,411.47312,2314.8014,0,5
1.0439039873764724,1117.387783,947.8975265,66.713515,393.03112,2567.1509,71.100237,361.99189,2404.6488,1,5
1.030844041578786,1154.039511,901.9854069,65.254324,391.3506,2587.6315,71.119718,337.8922,2302.3364,1,5
1.0143829881743465,1539.753558,931.8663803,50.91816,377.69536,2748.0522,71.323533,348.93219,2396.4693,1,5
1.0442178107049898,1006.563055,952.204841,69.491904,347.47381,2485.8837,68.270022,385.34968,2222.3632,1,5
1.0200880443649056,1172.623422,1028.760864,65.175006,436.74823,2546.9596,69.501031,421.34537,2450.3425,0,6
1.0017148480845843,1141.640337,853.5559969,65.607367,435.81955,2490.2959,71.019452,306.34107,2215.5972,1,6
1.0179663236584544,1035.054854,922.5616467,68.748753,390.91447,2452.5763,72.066911,383.64428,2361.4367,1,6
0.9750192862293836,1014.431577,570.7888167,67.34555248,370.5724158,2358.725248,80.80290099,242.4362772,2010.072564,1,4
1.004085720144766,1121.416758,1103.666816,68.15224257,422.2556139,2615.977327,65.83252376,433.9795248,2453.033267,1,5
1.0069435978972394,1118.710069,1027.310792,66.28500396,404.4675545,2521.430792,69.4268198,437.8266436,2427.360792,0,6
0.98112873135932,1296.025936,1027.099682,59.21074554,417.7266238,2573.099604,70.53569109,484.6711485,2372.645842,0,6
1.008491001583044,1201.599965,918.4597275,62.5477,431.754505,2485.680891,73.77115446,357.4734257,2503.98099,0,6
1.0128884902896091,1192.043733,1024.930169,62.6116703,427.9138911,2472.542574,68.67539406,397.2940594,2437.175743,1,6
1.0236038734707928,1095.186492,779.1913144,69.11209208,432.0746832,2579.629208,74.78379109,300.5915446,2221.34198,1,6
1.0812259513198852,740.0042219,655.681664,80.68390784,388.1769608,2214.371765,79.53411373,240.6107549,2280.020588,1,4
1.0783391117227323,1104.918448,993.9674984,64.77369216,444.2850784,2327.628824,75.00403333,489.3429902,2560.937353,0,4
0.9584612386530674,1053.263222,895.1320477,65.99268039,383.8267255,2366.880392,74.91164902,387.5407941,2426.604902,0,4
1.0013432523788024,1214.664221,871.3692114,60.12522157,406.8731373,2434.38598,71.17576863,317.7005588,2261.491078,0,5
1.0206574701508988,1103.917527,862.3513767,66.81688137,407.0700882,2506.446863,70.20104118,302.2288137,2208.432157,1,5
1.0498698461486309,1081.440626,905.4361099,68.68428922,397.5533431,2570.687451,69.30239314,328.5057549,2222.316667,1,5
1.0660754741179348,1540.884642,968.4315061,55.06305686,419.6963431,2916.466471,69.0146,344.9622941,2374.522941,1,5
1.0198033751280116,1286.519464,793.5795626,60.2839598,444.7840294,2566.911765,74.5868049,291.4371078,2318.058824,0,6
1.0178943399688192,1155.600459,914.4062823,65.00757549,428.1538431,2502.055882,72.58383824,413.6127941,2278.887843,0,6
0.9989055837004652,1245.462213,822.9258044,62.16466569,442.570598,2561.778824,73.05837745,334.4096961,2169.666569,0,6
1.0178319923153456,1196.774835,884.7021807,64.02510588,437.5124118,2546.285294,72.6294049,311.967,2421.017255,0,6
1.021196734752276,1213.396325,750.3143484,62.74126961,430.4438235,2528.751667,77.22090882,317.2921176,2247.75,0,6
1.0239358318999094,1221.502184,824.1152964,63.6367902,467.2736667,2536.986373,73.45311373,320.5804314,2242.129314,0,6
0.9992503251762118,1274.447539,985.4045473,59.42867941,394.4617647,2557.524902,70.9121598,379.2369804,2523.152255,0,6
1.0150483640538186,1035.83962,905.5283095,68.53372647,393.6845098,2436.93402,75.20317941,391.8121569,2509.16598,1,6
1.0273027732578826,967.0006636,786.6730569,72.08333235,410.9713235,2403.510686,71.9351902,297.7344118,2069.760098,1,6
1.0125733615756969,1210.721405,933.897265,63.79949223,494.3000388,2493.01233,70.69898447,359.8722524,2345.354272,0,4
0.9864508150286936,1169.50784,577.2649207,62.15652913,359.5073107,2504.618835,81.98804757,256.8874854,1930.281359,0,5
0.9962845605322116,1247.612819,940.1514225,61.69178155,427.3075534,2573.791845,70.80310485,323.854767,2450.959515,0,5
1.0545794970064464,905.3498736,896.0344879,73.79358447,376.5842621,2386.483301,70.56661068,344.092,2236.414951,1,5
1.058480946459949,971.4629327,930.3915605,70.4627233,370.145068,2401.183981,71.17610194,352.9466699,2384.731262,1,5
1.0315548447137692,1301.433818,958.7035715,61.09805146,401.2964078,2715.387184,66.58024078,307.879466,2261.624272,1,5
1.058058855104249,1215.490067,957.5840278,64.01260583,397.1187379,2666.308252,67.79930777,323.7718058,2309.483592,1,5
1.022596708377658,1082.490284,854.3236126,68.75134175,437.7698544,2499.839126,75.32221942,335.3513981,2456.989223,0,6
0.9992916941963964,1179.349368,928.0446802,64.86769709,453.795466,2519.046214,72.65556214,382.3840874,2436.320874,0,6
1.0023651652464327,1339.965629,857.384828,57.17390291,420.7424951,2569.5,73.44722136,325.3577282,2359.590485,0,6
1.0078916743943007,944.1262632,910.6922491,72.13514854,408.3772427,2333.260874,76.61760194,418.5032621,2538.52301,1,6
1.0125223071763834,1366.218249,976.6901434,54.64681154,400.1101346,2532.147788,67.97548846,373.2183654,2290.411346,0,5
0.9909931384346794,1217.060526,858.8801757,60.12183077,413.3587692,2430.953077,72.7583375,343.6676827,2243.504712,0,5
1.0536023842491025,1163.169586,850.8234667,66.25630481,401.5784231,2656.710865,72.60579808,303.1370192,2324.235385,1,5
0.9838837865757842,1249.324084,1026.06435,62.93362212,438.9926154,2625.340288,73.0272,418.4745,2692.793462,0,6
0.9928733184032846,1218.892383,854.7690752,60.8622875,383.0328365,2514.568173,73.62552115,341.7094712,2307.133365,0,6
0.9861740237133816,1118.574316,857.8393313,65.30870288,413.7460288,2441.749519,71.48543558,321.0321538,2207.371154,0,6
1.0134720264025452,1174.020996,906.3832012,62.16556058,400.6197019,2441.083365,72.53747596,388.0915385,2294.337981,0,6
0.977792629842036,1066.97639,863.726306,67.86708654,413.3083654,2450.904135,72.00661827,313.8555673,2298.049327,1,6
0.9831103518577397,1260.340367,790.6496373,57.83379905,376.8784,2477.36019,75.79707429,347.690581,2129.6454,0,5
1.0390354324909397,1111.690716,837.1829036,66.81056476,395.1801714,2554.230381,71.5983619,309.4562667,2178.839048,1,5
1.026138257792997,1225.457178,927.8779627,63.17387714,393.3262,2654.754095,67.17956,303.0812762,2211.057905,1,5
1.0469851735795892,1314.773184,1083.956246,61.68738381,418.1616857,2761.578476,68.62680952,419.3082286,2564.147048,1,5
1.0188218418479715,1145.264236,1005.215679,63.97986381,418.282419,2441.864857,75.15391714,533.3910952,2505.067238,0,6
1.0212605842655895,1126.720115,940.8007711,65.74463429,408.1606952,2505.40219,72.7056419,439.118,2327.104952,1,6
1.0225756812625235,985.4337304,943.2469465,70.7870619,406.0635714,2383.316857,79.72169619,460.1673429,2897.966095,1,6
1.0999002844439687,809.7292603,699.491425,74.2824783,325.8383491,2187.943019,81.57710094,340.1377925,2308.129717,1,4
0.9770892235225592,1059.962791,805.5268385,66.24101792,368.4951792,2438.891038,75.96103113,355.6209057,2237.418302,0,4
0.9886495827588404,1022.223753,755.5462095,66.11959811,380.638,2282.189528,74.00288774,277.3454623,2126.963396,0,4
1.0190530870101755,1285.076061,900.0220551,57.83515094,396.1078019,2507.637075,68.68753302,317.3558019,2215.698774,0,5
0.9878097012530184,1161.781279,883.1532555,60.95987736,380.4232547,2381.845849,70.64770377,302.5606132,2291.799528,0,5
1.0409000416082776,1046.867027,796.8521074,65.35493113,324.1497547,2406.320472,73.90933774,340.0976792,2121.527358,1,5
1.022176062647027,1200.317541,1055.182328,63.25296887,440.3068113,2509.023019,75.62866698,559.5153396,2676.031698,0,6
1.0145597015258987,1188.696282,909.1761313,63.46168868,428.7642736,2502.753962,68.83273019,338.9506604,2194.256604,0,6
0.9871486553333532,1171.257022,1004.104878,65.0249283,432.6835566,2544.653491,70.1836217,377.9797547,2487.209057,0,6
1.02473329900485,1151.388718,834.8300759,65.34804245,422.4755755,2521.884623,74.6105934,328.946066,2337.994623,0,6
0.9775165537617764,1094.161748,842.5658581,62.77480841,377.7761776,2313.498505,77.14931495,408.7952056,2318.380561,0,4
0.9948984484832448,1127.44979,804.9715756,62.9798972,407.848215,2384.77785,76.07315327,366.8028692,2242.594112,0,4
1.0055937528106456,1154.808,899.9325738,62.22913364,394.2360841,2405.13785,71.58613925,328.783,2348.128972,0,5
1.0405995732196645,1269.989513,1080.615483,63.03332617,421.0255701,2716.595047,65.54115607,399.6647103,2395.354299,1,5
1.0157262081302385,1266.830272,961.5411429,60.03978879,418.0275514,2539.930841,72.34296449,384.8210561,2513.439065,0,6
0.9985205925964812,1161.188256,880.0595325,63.80511682,419.1007103,2467.958598,73.89599439,354.0967477,2387.423832,0,6
1.0124339751416247,1318.149896,888.4400458,56.58411495,398.8124953,2515.902897,70.13246636,328.0429907,2218.053178,0,6
0.9914114313062908,1160.610878,1026.495654,65.98048411,469.3834299,2508.316355,71.85169159,464.9941776,2521.667383,1,6
1.0219395840837928,1142.119284,781.0982654,62.58288241,393.3402593,2411.793796,72.9807213,322.0513611,2045.108704,0,4
0.956313636081447,1113.416006,990.666518,63.94692593,398.4251574,2383.155,69.56736204,371.4874352,2426.942685,0,5
0.9945178935605796,1198.847604,1003.73916,61.03133148,408.5815185,2439.19037,68.62186019,380.2301759,2392.173981,0,5
1.040152733268964,1189.318725,714.2647949,59.62734815,367.3613241,2406.711019,80.19441296,343.7472315,2217.158426,0,5
1.0085022116631266,1243.225497,890.0851055,63.59521111,471.5555648,2593.735,71.43962407,338.0988704,2313.27037,0,6
0.9873382279687412,1134.76117,861.1473182,66.03137037,437.2643704,2485.160093,72.85049167,337.0639167,2298.461667,0,6
1.0054628330469335,1169.336443,999.7493891,65.75351759,422.7084537,2597.893148,70.05629907,392.3790093,2426.48463,0,6
1.012635780285351,1433.759516,1066.223547,51.96137685,442.1622407,2507.798889,69.32064352,444.1966111,2511.120833,0,6
1.023231146119003,986.1071568,854.9102178,70.24502315,405.5008148,2357.07,71.40024074,321.1713611,2219.851389,1,6
1.0350882026073158,1185.021874,695.3538676,62.40101376,375.5185688,2540.415688,76.06979725,256.3374312,2096.257339,1,4
0.9962774200125466,974.9387082,1002.855754,68.05034954,353.084578,2299.483028,72.02702202,460.6239541,2461.246422,0,4
1.018170378982192,1368.735084,1052.105344,54.7795367,409.3177523,2535.32633,67.62476697,378.9376239,2476.860092,0,5
1.0149241529378783,1200.215458,1004.634501,60.8927055,396.7972752,2454.72211,72.61952752,408.3640917,2614.398073,0,5
1.0037970505436509,1192.360052,993.9390444,63.30270183,414.1913853,2534.917064,66.7307422,362.8288807,2273.78211,0,5
1.0550900071215183,1023.684333,898.3327787,70.44280459,404.7381193,2495.40945,70.98864771,315.0037615,2340.530642,1,5
1.0616386416397603,1033.146951,1028.436384,70.65463486,403.1731927,2536.217064,70.76460917,384.889578,2622.623945,1,5
0.97316191005941,1255.219132,934.7416242,60.59189817,406.6179817,2558.144312,68.59287982,343.143578,2235.314862,0,6
1.005123130451009,1198.940958,824.0642219,63.34030092,443.9773394,2498.394954,75.75363394,312.413055,2443.828257,0,6
1.0910176548138362,864.3757164,905.9380423,73.31944182,362.8234636,2258.164273,72.34636727,321.6801909,2456.012727,1,4
1.0283689734078387,1196.003422,1149.428313,60.67864909,376.5350091,2455.682091,68.86048364,460.7522818,2686.167455,0,5
1.0202373345302478,1518.021239,916.5827662,53.28621,458.6818273,2729.934182,69.00879364,313.7454091,2265.973909,1,5
1.004241843621855,1108.289027,829.2179946,66.15134545,420.1658091,2447.450909,69.94026091,338.2745455,1999.568364,0,6
0.9984300888418172,1197.931729,1124.106464,62.14626909,409.5342,2491.462909,69.29041364,510.1368545,2565.624545,0,6
1.0166974158545343,1259.032307,885.2354818,62.70283091,473.3930091,2578.793455,71.87933545,359.8072455,2244.757818,0,6
