,NADH_tm,NADH_a1,NADH_t1,NADH_t2,FAD_tm,FAD_a1,FAD_t1,FAD_t2,Norm_RR,Activation,Donor
5055,977.8945231,69.4679709,453.4809841,2168.985979,590.0622386,81.76185714,238.9333233,2181.058889,1.058204029,0,2
5056,1102.047701,67.10736601,470.2990065,2408.507647,530.6085147,81.07231895,161.6897039,2117.492418,1.04046732,0,2
5057,1532.130541,47.83117158,506.9115789,2494.729789,542.3296968,82.88138211,191.6083547,2224.192737,1.041411107,0,2
5058,1003.076529,71.04487283,444.611422,2379.444566,595.1741931,79.0341711,195.2610746,2108.716647,1.059362518,0,2
5059,937.8051195,72.37084872,430.4042051,2267.520923,550.6322474,81.67945128,197.4429,2147.660872,1.055191523,0,2
5060,1378.705886,53.04162609,385.50775,2507.809457,593.2704491,81.61924565,192.8871402,2363.815326,1.061591372,0,2
5061,996.1509881,65.48853511,395.235117,2141.701489,501.054701,81.70381702,163.9863936,2023.009255,1.105248384,0,2
5062,1089.732978,58.58344667,335.0396,2161.178667,410.2071577,82.81314667,125.8169267,1756.925333,1.030361621,0,2
5063,1348.904571,52.71417938,391.0653299,2427.082268,575.0450064,82.44285361,210.4473299,2303.348557,1.062460672,0,2
5064,1247.116196,53.87642143,298.3483714,2358.398429,557.8025663,81.86552,148.7817271,2422.767429,1.115854842,0,2
5065,1271.339687,56.26902034,333.6977119,2481.482373,575.9674292,79.68867203,140.3906466,2280.064153,0.966469984,0,2
5066,1295.724121,53.97250397,340.3814365,2421.347937,585.4733638,78.9275627,143.5343913,2240.69373,0.742484714,0,2
5067,1375.467561,54.4044193,361.1575439,2593.358596,506.6753045,84.70100877,182.7649263,2267.987368,1.102331533,0,2
5068,545.3648003,80.63676083,150.3754871,2097.250042,467.9903383,84.94734125,143.5154388,2259.543458,0.937329579,0,2
5069,1447.307177,51.69805385,410.2041154,2564.338846,596.0673022,80.83887885,154.2175737,2456.946731,0.999274702,0,2
5070,1242.279073,56.78868689,307.3061639,2472.473443,528.2060894,84.41811475,215.7140525,2229.240164,1.128665193,0,2
5071,1019.752297,68.71727569,432.7489931,2315.533333,564.5612061,81.22698889,213.8005667,2112.946319,1.100415328,0,2
5072,1364.012001,53.44118077,368.0036538,2530.222885,552.4383445,80.12691923,135.1869712,2262.297692,0.979188061,0,2
5073,1339.859672,54.13545106,377.6444681,2477.988298,608.2156435,81.20093404,196.7586766,2377.219787,1.091626599,0,2
5074,1273.108766,57.20851084,363.5574699,2495.023373,691.6518087,74.52144096,177.2620205,2204.134096,0.87437316,0,2
5075,1547.27901,46.879042,356.84278,2603.9616,645.0834059,79.90005,209.099714,2386.741,0.998621718,0,2
5076,1434.141814,57.25782121,482.0839545,2712.001818,671.0066295,78.43292879,250.4958303,2205.752424,1.054110185,0,2
5077,1296.925008,56.67822548,360.7386051,2524.81293,738.026654,75.18516752,175.5891732,2441.293758,0.882227624,0,2
5078,1547.301579,49.04101351,456.6933311,2602.290203,738.4601988,74.93582365,184.1656054,2407.53473,0.974015503,0,2
5079,1533.137105,56.14583158,546.0563684,2803.264211,784.4452407,75.03098947,250.7078168,2448.569158,1.033346053,0,2
5080,1488.710442,48.19610659,410.4627912,2503.214725,645.921653,78.12499011,153.4767308,2406.386923,0.914240299,0,2
5081,1087.666074,66.04276667,412.2670424,2397.109273,626.5147459,80.56794061,229.3254667,2288.665879,1.049940805,0,2
5082,1466.205548,46.44999681,364.4885,2427.040213,671.2850583,80.64241383,230.6934787,2523.290745,1.066127066,0,2
5083,951.6813879,72.32508774,422.0045161,2343.873161,477.6607419,83.88428258,173.6716426,2080.699935,1.088755717,0,2
5084,1357.953149,52.0277236,376.5503933,2427.884382,752.2290356,74.06840337,162.9050281,2439.06764,0.807905774,0,2
5085,1502.076434,48.95311616,419.6818889,2551.734545,767.521725,74.71024949,223.6537162,2385.385859,0.885770505,0,2
5086,1449.318355,53.19350164,442.5512787,2599.454918,751.9315849,72.72096557,160.9554705,2326.907541,0.533943583,0,2
5087,1492.230099,52.37885714,452.0074857,2643.437619,686.965986,74.78653429,136.3895962,2327.317714,0.820683618,0,2
5088,1417.387081,60.14143125,624.43375,2708.44625,452.5756447,82.72663125,105.3274625,2109.755625,1.084486238,0,2
5089,1329.983191,52.25075,353.547,2412.318333,825.257408,81.98386667,368.5302167,2837.52,1.10443534,0,2
5090,1529.781427,51.8093093,593.2854884,2577.397674,583.3429981,79.38451628,134.4571384,2335.047791,0.927820852,0,2
5091,1004.969821,72.97925373,477.2228209,2451.657612,608.7528388,80.58722313,232.5142567,2201.307015,1.066917697,0,2
5092,1293.156797,53.84193545,378.4991182,2367.71,618.3872947,78.89718909,160.7584364,2337.737455,0.901046262,0,2
5093,1327.045504,52.79956082,350.6042577,2427.788454,623.2229037,79.07485876,154.6307227,2383.114227,0.982322032,0,2
5094,1494.242499,48.49466835,423.4043291,2506.298734,562.206771,81.39674051,157.0853975,2349.430886,1.032709687,0,2
5095,916.3392467,73.21613677,430.2445471,2237.070269,604.842653,81.60926323,228.0330632,2294.773722,1.130588213,0,2
5096,1362.891456,56.62505357,383.3896786,2644.558214,518.1427559,83.96246786,172.0715429,2322.17,1.136128203,0,2
5097,1515.712072,65.349275,709.79375,3159.2225,779.0480933,80.2273,343.07575,2557.085,1.100314079,0,2
5098,1392.463212,55.93283647,433.0837412,2613.298824,673.1318532,79.57645647,236.5094388,2385.824588,1.02552961,0,2
5099,1234.459278,55.63496667,301.1379097,2407.217778,741.8742961,75.10002222,179.3057222,2436.796736,0.738119311,0,2
5100,1399.836105,51.9591413,417.4783261,2463.575,544.9495493,81.36158696,154.1547935,2306.494348,1.09432594,0,2
5101,1129.728257,65.3808863,459.8606301,2402.863288,468.2106772,83.18205959,151.1810692,2052.709247,1.078295273,0,2
5102,1417.699875,55.75418,471.0272,2627.465333,570.9744885,80.00152889,163.2644356,2227.276444,1.081169793,0,2
5103,1476.587283,51.13558687,466.4758384,2568.745859,702.8138528,76.92303232,168.3316768,2513.799596,1.010081142,0,2
5104,1346.387178,55.82625647,477.9686118,2486.328235,374.9519946,85.79850588,94.69109294,2082.924118,1.131913403,0,2
5105,1524.886973,58.30161667,573.7027333,2876.9615,785.6866819,77.23112,229.8062167,2729.537333,1.105168668,0,2
5106,1489.374725,50.66099268,426.2362073,2601.083659,578.6784095,78.82529024,149.9812073,2162.691829,1.120149618,0,2
5107,1264.822842,58.98879189,382.9387568,2539.930811,540.2225822,80.58985,125.1295149,2263.389324,1.045613061,0,2
5108,1374.576284,52.71061333,381.5379333,2491.374222,702.4599152,73.71493778,149.6770422,2257.944667,0.994125315,0,2
5109,1315.715965,52.36628075,316.7023665,2418.263975,541.8276152,80.84533727,135.8766789,2253.869565,1.095220285,0,2
5110,1186.910643,62.39436444,356.3832667,2595.926444,501.3825218,81.63509333,133.0639089,2136.564889,0.908741826,0,2
5111,1187.51888,61.67135935,411.866,2441.290258,441.6404647,84.15943419,119.4546832,2153.097097,1.090487706,0,2
5112,1394.909571,53.43228431,426.9667778,2524.578562,423.8489816,83.84543333,102.3098895,2108.07183,1.077885825,0,2
5113,1469.384365,51.14038701,435.0763446,2568.170847,463.5649767,83.23757232,122.2032655,2175.844633,1.112894451,0,2
5114,1385.87857,56.73304286,429.8639821,2651.384464,524.2234867,80.76633571,115.5176613,2249.040655,1.051517475,0,2
5115,1437.86217,50.48229344,374.7594044,2524.151749,670.8368402,75.61950492,135.706553,2332.321803,0.885153042,0,2
5116,1643.401996,46.7295445,505.417288,2653.095079,761.5633415,74.63040052,165.055501,2525.344188,0.901425341,0,2
5117,1449.86258,55.91667093,514.4107558,2652.761047,364.2335409,85.24063256,79.66505349,2026.753605,1.110497567,0,2
5118,1380.550209,52.70931288,387.9697178,2515.67773,499.5178616,81.48908896,111.4180663,2170.810123,0.948470627,0,2
5119,1347.931449,52.55373805,389.4247699,2415.516195,486.3473726,83.64803451,138.5180973,2305.638938,1.065633882,0,2
5120,1393.070183,54.86742628,434.7069854,2565.364307,600.8496933,79.45279489,152.4646051,2328.113504,1.004349739,0,2
5121,1369.626669,54.33503137,407.0782598,2515.419804,510.0334296,81.48009167,137.3584676,2129.907696,1.107422852,0,2
5122,1437.613009,49.91804483,356.3273379,2517.687586,556.1791966,80.71668552,117.1463676,2420.830276,1.103174446,0,2
5123,1476.34596,53.26976373,446.7388137,2666.713824,519.3292658,83.28458235,168.8527284,2314.461373,1.146336828,0,2
5124,1345.277579,54.51569057,364.1048019,2526.410849,486.1877468,83.09328585,142.5389198,2189.311604,1.147999522,0,2
5125,1488.66885,56.51828941,522.4469529,2808.663059,819.2162518,71.79926118,163.0195329,2492.715765,0.673019203,0,2
5126,1030.650757,71.25775244,496.7871951,2376.164268,496.4784973,81.39463902,180.8877317,1902.208049,0.999519127,0,2
5127,1457.842372,51.01563955,402.1174478,2560.261567,718.0179173,74.51503358,143.2191239,2404.650821,0.73105236,0,2
5128,1465.260891,56.84068235,513.7565294,2752.660588,544.0420062,81.67852941,164.4258647,2254.554314,1.077548359,0,2
5129,1465.418173,51.90649804,453.8247157,2602.132451,454.5912971,87.76261471,168.3616725,2515.023431,1.097044929,0,2
5130,1527.53033,49.96435182,432.2494015,2629.513723,787.3812814,78.37507883,312.7401058,2511.652336,1.105496504,0,2
5131,1621.153894,45.81639725,501.3692339,2580.37078,822.1013197,71.86508073,208.3855532,2409.217248,0.919309931,0,2
5132,1540.837354,51.18291111,439.6638,2713.080889,667.8845083,78.43052,184.8390333,2439.710667,1.003171847,0,2
5133,1482.599524,55.82496757,467.0774595,2785.914054,661.2137636,74.88306757,176.4059108,2114.621351,0.883171828,0,2
5134,1376.330616,52.13342857,348.32325,2501.959286,755.1099658,84.62206786,395.3208107,2649.333571,1.139030079,0,2
5135,849.1955821,74.43489558,416.1680531,2121.593717,609.6228591,76.70687168,237.2100867,1849.004248,1.00871544,1,2
5136,861.9648488,72.85064177,381.0411899,2170.636456,600.4928118,79.39287089,251.8689443,1976.032658,1.138983882,1,2
5137,906.4076672,74.54718846,475.3254423,2189.600962,457.3092515,80.97644231,170.1946538,1695.746154,1.10261585,1,2
5138,1100.335866,63.87132917,445.1620833,2272.331458,428.703402,86.28028958,156.9138167,2152.873125,1.14580007,1,2
5139,927.8554348,74.16035,452.0829286,2309.051633,483.7008754,85.17831939,215.9230276,2173.610286,1.185922353,1,2
5140,850.4294058,77.21008,439.27555,2265.409,515.9733725,83.398528,211.81952,2055.2364,1.126887857,1,2
5141,808.2500425,76.58899614,393.9591691,2174.714493,483.8897332,83.97124589,201.4433657,1999.311739,1.111888121,1,2
5142,834.5890115,76.96246628,424.8548837,2230.330233,494.8179445,79.53388488,180.2973151,1743.278837,1.150623124,1,2
5143,817.9725108,78.84660674,427.5486854,2284.467416,690.4763284,81.59639213,298.9802809,2567.31382,1.176618454,1,2
5144,848.3887268,76.48157848,419.9888101,2257.441266,461.2330043,83.10826456,202.9279025,1803.609494,1.159127507,1,2
5145,848.2534878,77.47476184,439.9682895,2260.270658,454.7071891,82.39764868,159.3084829,1848.412434,1.151850296,1,2
5146,830.83926,76.16624167,400.738625,2211.038125,515.4859622,83.7477875,222.6112688,2041.405417,1.124178585,1,2
5147,912.449183,73.69361632,424.9746947,2299.462579,515.7886726,82.24540474,202.9134074,1980.354211,1.146048486,1,2
5148,1016.715946,71.63990806,468.4013871,2413.360806,689.0505972,82.9537871,330.8029855,2587.355484,1.195067958,1,2
5149,924.4721435,73.72141133,440.39574,2295.0252,612.6667977,78.25410667,248.597326,1961.1704,1.15784224,1,2
5150,893.2268635,74.6374534,439.1835091,2232.29743,577.3345268,81.26363731,241.2129123,2085.075191,1.161686641,1,2
5151,838.1346086,76.85028811,432.2271399,2193.671958,520.3550886,84.18064685,204.3206958,2330.403706,1.18165133,1,2
5152,855.7394173,76.65284248,432.5190261,2252.676961,526.7874227,79.9916768,198.9062493,1892.290065,1.164390699,1,2
5153,833.3921873,75.48551379,413.8900483,2121.908943,578.9116531,80.32137816,223.3582786,2046.388598,1.139945717,1,2
5154,835.235336,77.14685723,438.0613353,2183.615029,587.3928708,79.7024185,222.2537671,2060.593584,1.157102781,1,2
5155,879.3857469,72.51241518,412.3729791,2118.184188,686.1247532,75.15886021,236.8990105,2055.079215,1.025110546,1,2
5156,885.4414464,75.45716667,439.5908095,2265.847007,591.2825712,79.69810408,236.4254259,2000.76,1.166838099,1,2
5157,776.1858316,80.36662049,439.3951967,2181.305328,560.0724468,79.22165082,211.7877607,1974.659918,1.177014981,1,2
5158,987.5799869,67.92247922,416.9190779,2210.716753,603.992408,78.70148182,281.1167922,1842.808701,1.169757458,1,2
5159,853.4823466,75.74557,419.252225,2220.53375,568.0221692,79.82207688,228.653165,1923.0415,1.169854369,1,2
5160,806.4664877,79.43739024,421.4948537,2309.499756,648.7993807,78.84925122,266.9752927,2123.331463,1.147015792,1,2
5161,864.3105428,73.63550707,370.7275354,2248.045859,494.2102515,81.45319697,171.6274465,1930.688586,1.158327311,1,2
5162,815.948442,77.15665526,404.8684474,2226.053158,538.0563771,83.27579211,222.4018053,2161.048947,1.123725736,1,2
5163,827.5589439,76.1514371,403.8762581,2181.417379,573.0357241,79.54975968,203.2378806,2020.588226,1.163820934,1,2
5164,930.0349846,68.2014225,372.7357,2139.44975,604.5210345,79.3390225,225.6659617,2084.449333,1.16269358,1,2
5165,873.8422868,73.92456585,397.3172276,2230.898943,553.9490753,81.57706098,208.7831175,2117.707317,1.165944431,1,2
5166,884.1630981,73.62273103,411.1838621,2210.924023,692.3541973,75.2959092,298.1818506,1924.320575,1.162457737,1,2
5167,859.2551575,73.62517867,394.9309333,2163.180533,615.157234,76.54883333,206.83552,1948.9892,0.87561959,1,2
5168,928.9573114,74.79456522,437.1122174,2399.933043,406.2831113,83.98156957,130.1664957,1854.446957,1.082217764,1,2
5169,827.4322192,73.74326,373.9387143,2111.477714,579.934228,78.18132,192.2678371,1982.211429,1.086822489,1,2
5170,925.6263983,73.93445714,463.9542571,2242.565429,631.786273,72.77631143,191.7848857,1811.312286,0.983720136,1,2
5171,830.6943214,77.69350792,429.2485198,2232.748812,663.4710422,76.38710545,203.3325847,2165.765495,1.008510367,1,2
5172,892.4950431,74.27548421,438.888,2210.430526,510.5113511,80.36061579,169.159,1907.741579,0.972349774,1,2
5173,952.8823795,70.46852045,420.5220682,2232.931136,520.4891573,80.916925,187.0676227,1941.385682,1.044973801,1,2
5174,970.4623556,73.11933562,460.5184932,2361.87726,515.7863534,80.85503014,185.9802329,1916.723973,0.950154207,1,2
5175,850.2089621,73.66245636,398.0784909,2120.097091,505.3248772,78.30069091,150.7900727,1793.717636,1.059857203,1,2
5176,955.7574552,72.282329,455.11203,2273.5978,622.6008956,77.769048,220.969985,2035.7041,1.01574939,1,2
5177,935.8609095,69.19416,416.77228,2107.402,578.2205938,79.667376,205.75516,2055.7812,1.051333302,1,2
5178,784.1550731,78.85024894,422.4390426,2138.773617,531.618098,79.70930213,163.242934,1977.581277,1.041390283,1,2
5179,924.1886832,70.07074471,389.7110471,2182.432824,569.84188,76.91361647,180.8636588,1874.474,0.927908607,1,2
5180,931.1755562,74.42293043,434.0825217,2381.877391,602.4073101,76.62274348,193.3044348,1944.912174,0.942631008,1,2
5181,910.9249992,71.27524161,408.3095031,2168.766957,603.9587282,77.86522112,197.9044037,2047.414472,1.099829079,1,2
5182,947.8757997,71.59689231,447.5421731,2219.872692,554.2753207,80.10554038,182.3491346,2057.668269,1.080652354,1,2
5183,793.8572541,74.82603117,344.2615325,2132.20961,691.5697353,75.32045195,215.3182727,2164.166623,0.966922472,1,2
5184,835.3012472,77.35720625,469.2699375,2100.02625,659.5446305,81.7469625,257.743375,2467.69625,1.124020831,1,2
5185,883.6970766,73.33618413,402.4206984,2214.306561,509.8561565,80.97770794,165.8234815,1978.19963,1.026191928,1,2
5186,797.6115816,78.057135,423.0996333,2131.9085,693.5759047,74.26220333,223.4071,2071.279667,1.11537577,1,2
5187,816.0357237,75.664,431.32408,2022.2569,545.5812643,80.396298,166.094387,2121.0757,1.127009958,1,2
5188,907.754604,73.99012459,428.2739836,2278.216311,568.8757294,79.72215984,201.5845328,2023.157049,1.120092373,1,2
5189,863.5731168,74.44236379,392.8967845,2237.0975,634.7774722,76.15788621,202.9633793,2012.225517,0.947536184,1,2
5190,895.5542687,75.91069434,440.4585472,2331.523962,546.0530152,78.18363019,169.224434,1900.511698,1.083083421,1,2
5191,734.7259923,80.5034625,407.2092917,2093.695,537.1410396,80.8765875,200.9784167,1984.371458,1.128000001,1,2
5192,918.3357999,72.92603913,419.5996348,2269.316609,609.7178736,76.65752,193.496087,1980.914,1.006492071,1,2
5193,859.2344353,74.01202,379.248375,2225.333,623.3895463,74.7341975,180.75235,1932.96375,1.016342034,1,2
5194,872.6146222,74.41006507,414.1536364,2209.16445,608.7489569,77.8782823,197.6315569,2056.765646,1.060467598,1,2
5195,912.6437432,69.66048462,399.0751538,2092.880769,486.8698474,80.26356154,160.6159231,1822.608462,1.104432674,1,2
5196,735.2873534,80.63125588,407.6578824,2134.669412,427.5760825,83.07717941,136.8317618,1851.580588,1.148451745,1,2
5197,997.0100808,71.25223207,433.1598424,2401.423424,611.4847808,76.53569402,179.4124875,2020.783207,0.999209251,1,2
5198,888.1470485,74.7862018,421.6238024,2276.017964,443.4805459,82.19013114,157.0988772,1750.835269,1.113879143,1,2
5199,747.1888299,79.54073111,403.8292222,2093.873778,455.4451574,79.37533556,147.4271156,1645.563778,1.137163699,1,2
5200,801.4737799,77.07336124,401.3582919,2146.15201,563.3764525,77.93827512,181.8126507,1921.243301,1.092363325,1,2
5201,849.540444,74.53604157,389.9792048,2198.626084,611.8881934,78.20547349,197.6459422,2122.315181,1.086239326,1,2
5202,826.7463954,76.88708367,419.8578397,2187.491924,727.7673762,76.39833003,225.1483665,2372.528601,1.120068316,1,2
5203,838.4743151,78.14903333,440.1337083,2273.122083,544.6800662,79.5089375,193.6211667,1914.3725,1.108567574,1,2
5204,811.5767033,77.24808571,409.3096667,2183.514762,507.345799,83.07667857,182.1562976,2120.659048,1.12445092,1,2
5205,873.5733311,73.54549659,411.7723636,2161.442841,613.8254477,78.12533466,235.8394773,1991.574943,1.15611557,1,2
5206,826.4845806,76.1739,417.2642073,2142.546524,618.1594304,75.93017378,197.2954067,1956.738963,1.140104335,1,2
5207,853.3961322,75.57554468,419.4426383,2206.588298,572.8536967,78.92288085,189.2675532,2032.032128,1.121587003,1,2
5208,846.8913142,74.5585824,394.0410637,2180.637041,616.0591985,78.31381199,207.7645022,2108.915243,1.15519332,1,2
5209,857.5794356,74.51599158,409.4413263,2176.219053,566.153687,77.74770632,181.5184432,1919.922316,1.138178994,1,2
5210,856.0121232,76.46701203,423.2550395,2265.659041,608.3932783,77.64032274,190.872506,2063.186541,1.118223474,1,2
5211,816.4835179,75.06794727,392.4142909,2091.742364,654.7785101,76.48205455,219.0812523,2077.098773,1.134117666,1,2
5212,843.557293,75.29961071,398.8905476,2202.586746,614.3944761,76.9618377,190.0221155,2034.620397,1.095532289,1,2
5213,999.6922983,64.76103421,319.5788289,2262.980789,656.0988689,80.64363947,263.2002105,2318.537763,1.140237048,1,2
5214,879.8447012,77.38692632,476.1520526,2269.228421,732.0620521,73.37635263,223.8638421,2132.61,0.69378147,1,2
5215,842.0720651,75.55141,407.5218571,2190.286714,641.2615706,78.4349,251.5604471,2103.619857,1.16987263,1,2
5216,829.4925458,75.53169563,397.0096942,2168.57767,533.0031572,78.90250146,183.9976053,1858.837718,1.128986658,1,2
5217,779.2471858,78.71198649,416.6607568,2130.3,548.6714069,81.47200811,166.7982054,2235.185135,1.144573292,1,2
5218,837.2173948,76.049175,431.9013958,2140.372292,749.0876233,79.57122292,373.4994583,2231.26,1.155202359,1,2
5219,943.3557296,72.6527087,411.7868261,2358.908261,544.1756024,79.30987391,174.6900826,2000.104348,1.204864122,1,2
5220,1334.248939,55.74742895,404.8590789,2526.994737,614.9661417,76.79606579,159.5396868,2141.470263,1.096207765,1,2
5221,830.3005445,76.31069279,408.3819038,2191.780865,545.189516,81.13875529,176.701051,2146.374663,1.172319668,1,2
5222,913.2152144,72.83540208,425.5675625,2225.431875,533.2285465,77.82999583,178.7841313,1782.666667,1.174282813,1,2
5223,922.4504718,74.95506486,435.7958108,2382.181081,658.5891094,77.62753243,193.3614,2268.292432,1.196377061,1,2
5224,818.2710229,73.49744048,378.0015,2059.766429,649.4500249,76.81362857,225.4439048,2060.720952,0.778425003,1,2
5225,847.9707031,74.82299048,425.4265714,2113.61381,682.3267303,81.23840476,273.8588571,2460.829048,0.931701839,1,2
5226,909.3296183,71.71644231,383.1281538,2255.738077,242.3719617,88.31033846,85.15543462,1467.518462,0.98804259,1,2
5227,881.0881887,77.74767838,453.6454324,2464.294054,511.5117396,79.70554054,175.8854865,1839.275135,0.944707857,1,2
5228,947.3954493,75.10408718,440.0871538,2483.915385,518.9051162,79.86871026,179.7700513,1867.810256,1.090503758,1,2
5229,826.0377496,72.7671375,397.2320893,1983.822321,604.7847039,79.90570893,231.8812679,2091.762857,0.861204794,1,2
5230,906.6814765,74.74766364,417.5830909,2382.075758,657.53877,73.97171212,211.4522424,1939.413636,0.887150549,1,2
5231,954.8309575,70.48573947,411.3296579,2254.929474,634.6892253,75.07630526,219.1935,1893.023684,0.893176189,1,2
5232,863.0655952,74.39515165,413.8243077,2186.291429,565.7435442,77.61535385,202.555967,1824.891319,1.000972521,1,2
5233,853.2524212,77.33050159,435.0374444,2327.218254,525.4419189,78.57358889,159.0832651,1893.31746,1.016714896,1,2
5234,866.6771829,72.59955652,388.4388696,2148.27087,544.2791459,80.51022609,211.170913,1925.482174,1.019109735,1,2
5235,927.4397921,70.00444839,420.8153226,2115.514839,505.8293802,80.29513226,154.0340968,1943.522581,0.891390394,1,2
5236,762.2487385,78.66728119,413.4044554,2069.968416,550.4589298,80.10011782,217.5053079,1896.466436,1.079983075,1,2
5237,953.8917433,69.65811959,420.4172165,2200.466804,584.119053,80.06263608,205.4564433,2113.425155,1.049093761,1,2
5238,917.2661778,73.73716211,433.186,2282.616421,489.6168227,80.95998316,164.5227053,1885.957474,1.010376038,1,2
5239,793.7227893,79.65063631,422.2322611,2260.513057,572.0642773,79.55306879,211.5268153,1990.807643,1.038158355,1,2
5240,982.5371882,68.85283929,415.897875,2236.661964,515.6345551,82.07284821,194.75525,1988.957143,1.103312955,1,2
5241,886.8263676,73.9427913,396.5989783,2277.604565,512.864274,82.21834565,183.7307826,2036.985217,1.080169278,1,2
5242,908.5037777,72.7749902,402.3366078,2264.124052,638.1952241,76.59128824,220.8782092,2007.693856,0.936766679,1,2
5243,918.9372474,73.345475,428.6204423,2272.778077,518.5192076,81.64869359,185.6614724,2018.071859,1.116292393,1,2
5244,818.405282,75.72062121,417.7324848,2073.82303,590.1249985,81.34381212,227.5396364,2194.197879,1.046097702,1,2
5245,878.0481195,75.97423883,432.8781602,2291.957282,537.4331163,81.20861214,199.634532,2004.639612,1.119980149,1,2
5246,722.0404067,78.05378542,386.6821042,1925.639375,533.4791171,79.6986625,173.9245208,1953.381458,1.097763709,1,2
5247,881.8084209,74.23876429,430.0038571,2185.755,533.9622987,79.62592857,164.1811429,1981.097857,1.116055058,1,2
5248,744.4431557,80.39848444,415.8050667,2107.934444,517.5425709,78.54710667,178.2031133,1778.823333,1.105726143,1,2
5249,829.8173751,72.62741931,365.4107724,2066.990966,573.0525206,79.08895448,194.5321655,2010.963379,1.027397678,1,2
5250,799.5130538,78.13689107,425.9060893,2141.292857,568.9707374,78.84542321,188.5841518,2036.238393,1.129117368,1,2
5251,933.3831206,76.9714069,472.4076552,2490.722414,551.6520632,84.69719655,220.4329655,2402.670345,1.094560997,1,2
5252,924.3235247,73.71737609,430.4685652,2320.375978,631.8221929,75.7625163,202.3249565,1978.694891,0.946180201,1,2
5253,891.902921,74.6185575,429.6055,2253.91425,529.9570156,77.986395,188.637475,1753.07475,1.165903299,1,2
5254,971.4492725,68.29054516,385.8097097,2234.759355,540.045932,78.57755161,170.4617903,1898.574194,1.05989846,1,2
5255,805.9208397,74.41071852,376.5429444,2059.17213,632.07126,77.44461019,224.1628056,2035.51037,1.005467454,1,2
5256,834.3610047,74.76224863,385.531363,2165.308973,570.6199081,79.59713425,198.1029589,2026.638904,1.123570812,1,2
5257,849.4190647,75.12272656,395.6569063,2222.555313,520.6932833,79.36769219,170.8294688,1873.275156,1.038877576,1,2
5258,854.6734346,74.27073333,413.5344615,2165.924359,409.1594165,84.10196923,137.9722026,1867.016923,1.060586315,1,2
5259,854.1095428,77.76412025,444.4058987,2291.77519,533.0592259,80.6988557,224.4657722,1829.835316,1.110238738,1,2
5260,916.0103142,72.49198571,424.3721667,2225.702143,509.4954424,80.03335476,206.7087143,1728.638333,1.091470258,1,2
5261,908.3406644,72.63205294,418.1694118,2216.932941,692.6678414,77.15167647,310.8695294,1990.038824,1.095842801,1,2
5262,1043.989166,68.68924803,442.7272303,2373.019803,585.2672672,79.37277961,225.5123816,1977.451184,1.046417113,1,2
5263,831.6313242,73.65735811,371.1412297,2126.909662,621.3730554,77.07655405,209.6201081,2008.156554,0.841943329,1,2
5264,919.555226,67.26871,403.3408429,1996.917857,542.0631918,81.00284286,197.8235586,2016.368143,1.111916534,1,2
5265,858.5820549,74.11744815,429.4757407,2120.55037,751.5043163,75.61256667,283.5942963,2201.892593,1.077161579,1,2
5266,915.2654938,74.19878,440.0472,2284.909,467.1384334,83.08599,174.18714,1911.8735,1.056114987,1,2
5267,1028.971583,72.0267746,477.289381,2464.435079,398.2885959,81.5190873,119.176581,1631.864127,1.096304013,1,2
5268,886.0811091,72.14092887,398.8387676,2149.334577,609.0223519,77.08780915,218.1300775,1943.49993,1.074086292,1,2
5269,692.5461845,76.65163093,308.1406495,1957.721753,675.7579276,72.3378134,199.6674639,1924.156289,0.899578706,1,2
5270,841.9613596,74.08699091,410.6865455,2094.037879,535.2216643,79.36802727,168.0168485,2021.596364,1.107348273,1,2
5271,860.1400315,73.24758261,413.991913,2091.541739,601.5568826,82.60180435,255.2368696,2255.936957,1.037390748,1,2
5272,894.6087343,71.60694,378.5291,2202.1885,500.6104796,82.625735,192.57,1976.108,1.10182557,1,2
5273,920.7927992,71.87337813,398.729125,2256.782188,528.7542584,81.24496875,237.1854063,1817.299063,1.124888825,1,2
5274,804.8148098,81.24771515,460.2137879,2312.821212,360.1323151,85.30696061,121.9946879,1750.51303,1.12338199,1,2
5275,869.3302277,74.12559398,397.6008704,2223.343333,565.2693813,79.67560463,199.1019352,2010.913889,1.055498505,1,2
5276,860.8718805,73.8278359,391.9171538,2201.0,551.8066091,76.55232821,177.2151026,1781.159744,1.027676966,1,2
5277,802.2347859,77.90906196,408.7961087,2210.085543,545.8748841,78.24722174,199.8927391,1800.057935,1.114764827,1,2
5278,695.8599889,76.61751842,357.9874211,1807.865,553.2549884,82.76808684,217.4479474,2195.133684,1.076912484,1,2
5279,862.8761593,71.78505402,387.4494138,2082.343103,609.97494,79.71622644,249.9160805,2057.026322,1.091671039,1,2
5280,906.3498311,73.20157662,420.8567792,2238.884762,469.1139452,80.45723939,141.0712961,1824.115411,1.103116476,1,2
5281,910.8486688,73.22581233,409.0739452,2290.511233,526.2048571,80.59244658,186.2144521,1961.842192,1.124288784,1,2
5282,888.4226293,75.728176,412.90976,2381.7328,502.777849,84.927824,220.22644,2102.964,1.130420318,1,2
5283,779.8692917,76.33697544,398.6999605,2012.173465,487.8682644,83.00171184,167.0311268,2071.844737,1.168960969,1,2
5284,800.8472662,76.59359324,380.6789932,2182.040203,599.0546841,78.49573378,219.2332568,1990.571419,1.000256381,1,2
5285,967.8432334,72.57289537,431.3830833,2394.98287,487.5093467,82.54807315,173.568012,1983.549074,1.137482547,1,2
