,0
FAD_tm,28.538233486481985
FAD_t1,26.28375406338894
NADH_tm,16.50622148452807
FAD_a1,10.329255377524046
NADH_t1,8.246298194339262
Norm_RR,4.673112968834099
NADH_a1,3.7322302175147177
FAD_t2,0.8920241080308686
NADH_t2,0.7988700993580152
